gene_id	contrast	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	mrna_id	signalp_prediction	signalp_is_sp	signalp_other_score	signalp_sp_score	signalp_cs_position	dbcan_any_hit	dbcan_high_confidence	dbcan_n_tools	dbcan_ec	dbcan_hmm	dbcan_sub	dbcan_diamond	dbcan_recommended	dbcan_substrate	de_significant_padj_lt_0.05	de_strong_padj_lt_0.05_abs_log2fc_gt_1	de_direction	dbcan_any_hit_candidate	high_confidence_cazyme	significant_high_confidence_cazyme	strong_high_confidence_cazyme
gene_8046	interaction_vs_onu	5837.15455788318	0.981964024024622	0.0822489979865429	11.9389177748437	7.41820964569908e-33	1.89551864379654e-31	mRNA_8046	OTHER	FALSE	1.000000	0.000004		TRUE	TRUE	3	2.4.1.25:2;3.2.1.33:2|2.4.1.25:22;3.2.1.33:21	GH13_25(183-329)+GH13_25(514-732)+GH133(1097-1552)	GH13_e153(182-320)+GH133_e0(1099-1553)	GH13_25+GH133+GH13_25	GH13_25|GH13_25|GH133_e0	alpha-glucan	TRUE	FALSE	up	TRUE	TRUE	TRUE	FALSE
gene_4470	interaction_vs_onu	5404.10938409169	0.758047398978847	0.0643831693276352	11.7739994302124	5.31439276308164e-32	1.31477462577973e-30	mRNA_4470	OTHER	FALSE	0.999760	0.000249		TRUE	TRUE	3	2.4.1.109:8	GT39(64-308)	GT39_e12(65-309)	GT39	GT39_e12	-	TRUE	FALSE	up	TRUE	TRUE	TRUE	FALSE
gene_4913	interaction_vs_onu	6577.71996839485	1.41072983131458	0.121767374374016	11.5854500318076	4.88394806197777e-31	1.15807743519473e-29	mRNA_4913	OTHER	FALSE	1.000000	0.000017		TRUE	TRUE	3	-	AA3_2(13-543)	AA3_e4(14-543)	AA3_2+AA3_2	AA3_2	-	TRUE	TRUE	up	TRUE	TRUE	TRUE	TRUE
gene_4140	interaction_vs_onu	4681.09651750131	0.795035037089161	0.0716970970867671	11.0888037227925	1.42176317823352e-28	2.99024393259925e-27	mRNA_4140	SP	TRUE	0.000362	0.999598	CS pos: 18-19. Pr: 0.9738	TRUE	TRUE	3	3.2.1.4:1	GH5_5(23-317)	GH5_e131(23-318)	GH5_5+GH5_5	GH5_5	beta-glucan	TRUE	FALSE	up	TRUE	TRUE	TRUE	FALSE
gene_7253	interaction_vs_onu	3198.30945719266	0.966471353702057	0.0904576070734701	10.6842463002264	1.20624845491791e-26	2.26933775254886e-25	mRNA_7253	OTHER	FALSE	1.000000	0.000004		TRUE	TRUE	3	2.4.1.173:13	GT1(1303-1727)	GT1_e24(1306-1728)	GT1	GT1_e24	-	TRUE	FALSE	up	TRUE	TRUE	TRUE	FALSE
gene_3977	interaction_vs_onu	870.401129663478	1.22511884317379	0.114773287188895	10.6742507179173	1.34336900903718e-26	2.52176287661366e-25	mRNA_3977	OTHER	FALSE	0.577678	0.422318		TRUE	TRUE	3	-	GH5_24(65-378)	GH5_e56(66-378)	GH5_24+GH5_24	GH5_24	-	TRUE	TRUE	up	TRUE	TRUE	TRUE	TRUE
gene_5065	interaction_vs_onu	1701.16694549723	0.623563637033698	0.0592640082109207	10.5217931735976	6.85562370809605e-26	1.25661967754394e-24	mRNA_5065	SP	TRUE	0.000248	0.999746	CS pos: 24-25. Pr: 0.9343	TRUE	TRUE	3	1.10.3.2:1	AA1(73-249)+AA1(335-626)	AA1_e8(74-626)	AA1	AA1_e8	lignin	TRUE	FALSE	up	TRUE	TRUE	TRUE	FALSE
gene_6091	interaction_vs_onu	4054.82474179281	0.69190157660325	0.0670316290013653	10.3220164407635	5.60338014307012e-25	9.63151285636149e-24	mRNA_6091	OTHER	FALSE	1.000000	0.000000		TRUE	TRUE	3	2.4.1.186:3	GT8(10-222)	GT8_e149(10-224)	GT8	GT8_e149	-	TRUE	FALSE	up	TRUE	TRUE	TRUE	FALSE
gene_278	interaction_vs_onu	4081.40339689256	1.92531430061446	0.191175206133062	10.0709414131579	7.42638038362519e-24	1.20169784657527e-22	mRNA_278	OTHER	FALSE	0.999955	0.000121		TRUE	TRUE	3	-	GH15(310-687)	GH15_e38(311-688)	GH15	GH15_e38	-	TRUE	TRUE	up	TRUE	TRUE	TRUE	TRUE
gene_3065	interaction_vs_onu	17708.3021764421	0.575269377526146	0.0580111894179792	9.91652443774673	3.52828591754241e-23	5.53152517475513e-22	mRNA_3065	SP	TRUE	0.000346	0.999625	CS pos: 23-24. Pr: 0.9764	TRUE	TRUE	3	-	AA2(130-232)	AA2_e1(133-230)	AA0	AA2_e1	lignin	TRUE	FALSE	up	TRUE	TRUE	TRUE	FALSE
gene_3920	interaction_vs_onu	9779.44632042788	0.722928472684005	0.0730406924637488	9.89761252664472	4.26330914881247e-23	6.63525932978813e-22	mRNA_3920	OTHER	FALSE	1.000000	0.000003		TRUE	TRUE	2	-	-	CBM48_e62(9-65)	CBM48	CBM48_e62	alpha-glucan	TRUE	FALSE	up	TRUE	TRUE	TRUE	FALSE
gene_7022	interaction_vs_onu	3001.50692709173	0.959641035338145	0.0980098987843904	9.79126646635189	1.22748631200574e-22	1.87295594131356e-21	mRNA_7022	SP	TRUE	0.000379	0.999585	CS pos: 18-19. Pr: 0.9532	TRUE	TRUE	3	1.14.99.54:4;1.14.99.56:2	AA9(7-232)	AA9_e46(10-232)	AA9	AA9_e46	cellulose	TRUE	FALSE	up	TRUE	TRUE	TRUE	FALSE
gene_3564	interaction_vs_onu	4501.75758795447	0.672140795312278	0.0688606394563472	9.76088518228715	1.65702531222029e-22	2.50603121424129e-21	mRNA_3564	OTHER	FALSE	1.000000	0.000002		TRUE	TRUE	3	3.2.1.28:32	GH37(155-714)	GH37_e7(170-713)	GH37	GH37_e7	trehalose	TRUE	FALSE	up	TRUE	TRUE	TRUE	FALSE
gene_7692	interaction_vs_onu	4741.9073519892	0.542873957352646	0.0558683848853467	9.71701541876921	2.55150581733486e-22	3.81167361193481e-21	mRNA_7692	OTHER	FALSE	0.806263	0.193741		TRUE	TRUE	3	3.2.1.4:1	GH12(323-471)	GH12_e17(332-472)	GH12	GH12_e17	cellulose	TRUE	FALSE	up	TRUE	TRUE	TRUE	FALSE
gene_3431	interaction_vs_onu	214.040515801108	1.61172009353801	0.16996530898006	9.48264150613878	2.47926025456642e-21	3.49053746366588e-20	mRNA_3431	OTHER	FALSE	0.997501	0.002525		TRUE	TRUE	3	-	GT71(218-447)	GT71_e18(219-448)	GT71	GT71_e18	-	TRUE	TRUE	up	TRUE	TRUE	TRUE	TRUE
gene_7095	interaction_vs_onu	5492.3856570554	0.619832151759671	0.0676586780152334	9.16116261716074	5.1341161291998e-20	6.77165393928356e-19	mRNA_7095	OTHER	FALSE	1.000000	0.000000		TRUE	TRUE	3	3.2.1.14:25	GH18(6-361)	GH18_e20(7-363)	GH18	GH18_e20	chitin	TRUE	FALSE	up	TRUE	TRUE	TRUE	FALSE
gene_1666	interaction_vs_onu	9450.97451760848	0.690744936457962	0.076395649179146	9.04167899454825	1.54283580150457e-19	1.98895699712035e-18	mRNA_1666	SP	TRUE	0.000254	0.999732	CS pos: 18-19. Pr: 0.9785	TRUE	TRUE	3	2.4.1.-:3|2.4.1.-:33	GH72(23-332)	GH72_e5(25-333)+CBM43_e30(383-469)	GH72+CBM43	GH72_e5|CBM43_e30	beta-glucan	TRUE	FALSE	up	TRUE	TRUE	TRUE	FALSE
gene_1572	interaction_vs_onu	683.292807035003	0.71061400955902	0.0788339042794117	9.01406591560383	1.98555273211941e-19	2.53298530356814e-18	mRNA_1572	SP	TRUE	0.000415	0.999559	CS pos: 19-20. Pr: 0.9776	TRUE	TRUE	3	-	AA3_2(48-675)	AA3_e44(49-674)	AA3	AA3_2	-	TRUE	FALSE	up	TRUE	TRUE	TRUE	FALSE
gene_5697	interaction_vs_onu	1456.15290799019	1.11715926510184	0.125793333407955	8.88090994042443	6.6315628823136e-19	8.21507645044926e-18	mRNA_5697	SP	TRUE	0.000263	0.999716	CS pos: 18-19. Pr: 0.9571	TRUE	TRUE	3	3.2.1.101:1	GH76(26-399)	GH76_e8(27-399)	GH76	GH76_e8	alpha-mannan	TRUE	TRUE	up	TRUE	TRUE	TRUE	TRUE
gene_7691	interaction_vs_onu	6392.95546006686	0.688563194076261	0.0777460502744412	8.85656816835909	8.25154351288026e-19	1.01630521539935e-17	mRNA_7691	OTHER	FALSE	1.000000	0.000004		TRUE	TRUE	3	-	GT2(358-591)	GT2(359-641)	GT2	GT2	-	TRUE	FALSE	up	TRUE	TRUE	TRUE	FALSE
gene_5612	interaction_vs_onu	282.538013450813	1.15879490360741	0.13117780799956	8.8337724290323	1.01203438649185e-18	1.2375734783386e-17	mRNA_5612	SP	TRUE	0.000355	0.999612	CS pos: 18-19. Pr: 0.9617	TRUE	TRUE	3	3.2.1.171:11	GH28(63-374)	GH28_e27(65-374)	GH28	GH28_e27	pectin	TRUE	TRUE	up	TRUE	TRUE	TRUE	TRUE
gene_3958	interaction_vs_onu	319.730503704071	1.06464632063199	0.120576666428489	8.82962145303135	1.0503058162966e-18	1.28254176711825e-17	mRNA_3958	SP	TRUE	0.000322	0.999657	CS pos: 22-23. Pr: 0.7603	TRUE	TRUE	3	3.2.1.101:1	GH76(30-400)	GH76_e8(32-402)	GH76	GH76_e8	alpha-mannan	TRUE	TRUE	up	TRUE	TRUE	TRUE	TRUE
gene_1687	interaction_vs_onu	1307.43651215212	0.725755335275069	0.086969402973483	8.34495018318514	7.12439097926215e-17	7.6710423625766e-16	mRNA_1687	SP	TRUE	0.000228	0.999781	CS pos: 17-18. Pr: 0.9692	TRUE	TRUE	3	3.2.1.21:10;3.2.1.37:4	GH3(104-330)	GH3_e32(104-331)	GH3	GH3_e32	beta-glucan;xylan	TRUE	FALSE	up	TRUE	TRUE	TRUE	FALSE
gene_4490	interaction_vs_onu	1822.35237160593	0.773208637571572	0.10117796254916	7.64206570374343	2.13764037526798e-14	1.92612648550462e-13	mRNA_4490	SP	TRUE	0.000277	0.999675	CS pos: 21-22. Pr: 0.9748	TRUE	TRUE	3	3.2.1.52:9	GH20(237-582)	GH20_e10(239-583)	GH20	GH20_e10	host glycan	TRUE	FALSE	up	TRUE	TRUE	TRUE	FALSE
gene_1129	interaction_vs_onu	2807.40949039266	0.700636560863492	0.0937971340161165	7.46970116105154	8.03771477711909e-14	6.81891362657477e-13	mRNA_1129	OTHER	FALSE	0.999943	0.000080		TRUE	TRUE	3	-	AA2(94-346)	AA2_e1(95-347)	AA2	AA2_e1	lignin	TRUE	FALSE	up	TRUE	TRUE	TRUE	FALSE
gene_1075	interaction_vs_onu	11220.0801621602	0.556340302893774	0.0750550128961917	7.41243364601438	1.24002503383951e-13	1.0355721258211e-12	mRNA_1075	OTHER	FALSE	1.000000	0.000000		TRUE	TRUE	3	-	CBM21(377-483)	CBM21_e9(378-485)	CBM21	CBM21_e9	alpha-glucan	TRUE	FALSE	up	TRUE	TRUE	TRUE	FALSE
gene_8326	interaction_vs_onu	3183.82080488684	0.683722323629378	0.0923674864102532	7.40219692233047	1.33949659678523e-13	1.1153784891519e-12	mRNA_8326	OTHER	FALSE	1.000000	0.000000		TRUE	TRUE	3	3.2.1.21:3;3.2.1.45:1;3.2.1.104:1	GH5_12(14-547)	GH5_e145(17-548)	GH5_12+GH5_12	GH5_12	glycolipid;polyphenol	TRUE	FALSE	up	TRUE	TRUE	TRUE	FALSE
gene_5954	interaction_vs_onu	6856.29235909711	0.852202477229316	0.116479157581745	7.31635165399645	2.54803411090398e-13	2.08121870127271e-12	mRNA_5954	SP	TRUE	0.000465	0.999519	CS pos: 18-19. Pr: 0.9794	TRUE	TRUE	2	3.2.1.-:1	-	GH17_e33(354-588)	GH17	GH17_e33	-	TRUE	FALSE	up	TRUE	TRUE	TRUE	FALSE
gene_6483	interaction_vs_onu	2395.24876347713	0.699294397788357	0.102274512013957	6.83742590424606	8.06287664698331e-12	5.67117700067191e-11	mRNA_6483	SP	TRUE	0.001344	0.998615	CS pos: 19-20. Pr: 0.9670	TRUE	TRUE	3	1.10.3.2:1	AA1_2(40-376)	AA1_e26(41-498)	AA1_2+AA1_2	AA1_2	lignin	TRUE	FALSE	up	TRUE	TRUE	TRUE	FALSE
gene_7117	interaction_vs_onu	5369.79478508306	0.42984230538688	0.0631731703980127	6.80419080883112	1.01618781189213e-11	7.10051131397243e-11	mRNA_7117	OTHER	FALSE	1.000000	0.000000		TRUE	TRUE	3	2.4.1.15:146	GT20(12-479)	GT20_e0(14-479)	GT20	GT20_e0	-	TRUE	FALSE	up	TRUE	TRUE	TRUE	FALSE
gene_81	interaction_vs_onu	1406.57478501933	0.682795441336209	0.102317052977485	6.67332982593291	2.50063515866269e-11	1.67622842272143e-10	mRNA_81	SP	TRUE	0.034097	0.965882	CS pos: 19-20. Pr: 0.9136	TRUE	TRUE	3	-	GH132(155-462)	GH132_e2(164-465)	GH132	GH132_e2	beta-glucan	TRUE	FALSE	up	TRUE	TRUE	TRUE	FALSE
gene_2533	interaction_vs_onu	3235.81259000201	0.568524570619428	0.0884930931926295	6.42450783567796	1.32296847035364e-10	8.31469170794945e-10	mRNA_2533	OTHER	FALSE	1.000000	0.000000		TRUE	TRUE	3	3.2.1.10:1;3.2.1.20:4;3.2.1.70:1;3.2.1.-:1;5.4.99.11:5	GH13_40(35-393)	GH13_e122(35-393)	GH13_40+GH13_40	GH13_40	alpha-glucan;sucrose	TRUE	FALSE	up	TRUE	TRUE	TRUE	FALSE
gene_7449	interaction_vs_onu	5936.90701764868	0.628453624122971	0.100580930763521	6.24823830275092	4.15108011373592e-10	2.50763908070427e-09	mRNA_7449	OTHER	FALSE	1.000000	0.000027		TRUE	TRUE	3	-	GT1(227-456)	GT1_e555(19-455)	GT1	GT1_e555	-	TRUE	FALSE	up	TRUE	TRUE	TRUE	FALSE
gene_6354	interaction_vs_onu	213.502979989413	1.07018030092383	0.174344729829935	6.13830026274805	8.34090980759868e-10	4.86032593281448e-09	mRNA_6354	OTHER	FALSE	1.000000	0.000004		TRUE	TRUE	3	2.4.1.80:1	GT21(75-370)	GT21_e38(76-371)	GT21	GT21_e38	-	TRUE	TRUE	up	TRUE	TRUE	TRUE	TRUE
gene_2975	interaction_vs_onu	7233.2133929649	0.363824209904836	0.0593133247902756	6.13393720873466	8.5730367419694e-10	4.99219010280667e-09	mRNA_2975	SP	TRUE	0.000222	0.999730	CS pos: 21-22. Pr: 0.9668	TRUE	TRUE	3	-	GH16_18(71-227)	GH16_e149(72-228)	GH16_18+GH16_18	GH16_18	-	TRUE	FALSE	up	TRUE	TRUE	TRUE	FALSE
gene_1724	interaction_vs_onu	10.6494207925706	4.46579440815092	0.73115579754095	6.10785611380015	1.00978322764371e-09	5.84036785718252e-09	mRNA_1724	SP	TRUE	0.000289	0.999658	CS pos: 25-26. Pr: 0.9870	TRUE	TRUE	3	-	AA8(32-210)	AA8_e3(34-210)	AA8	AA8_e3	lignin	TRUE	TRUE	up	TRUE	TRUE	TRUE	TRUE
gene_4731	interaction_vs_onu	1527.742049238	0.559815746957351	0.0927434748481227	6.03617395050282	1.57811135197391e-09	8.92837618829917e-09	mRNA_4731	OTHER	FALSE	1.000000	0.000026		TRUE	TRUE	3	-	GH13(207-546)	GH13_e84(347-545)	GH0	GH13_e84	-	TRUE	FALSE	up	TRUE	TRUE	TRUE	FALSE
gene_2666	interaction_vs_onu	1185.22223646352	0.466025273905679	0.0809313680338733	5.75827747914291	8.49765893934733e-09	4.432660604559e-08	mRNA_2666	OTHER	FALSE	1.000000	0.000002		TRUE	TRUE	2	-	-	CBM50_e307(198-240)	CBM50	CBM50_e307	chitin	TRUE	FALSE	up	TRUE	TRUE	TRUE	FALSE
gene_372	interaction_vs_onu	1426.03280568635	0.42784160060804	0.0753058847384637	5.68138336192355	1.33609617758296e-08	6.84030100485055e-08	mRNA_372	OTHER	FALSE	1.000000	0.000010		TRUE	TRUE	3	-	GH16_1(102-346)	GH16_e91(103-333)	GH16_1+GH16_1	GH16_1	-	TRUE	FALSE	up	TRUE	TRUE	TRUE	FALSE
gene_7500	interaction_vs_onu	543.206465206146	0.917017472738246	0.162215996866214	5.65306437375929	1.57612242548769e-08	8.01164368300155e-08	mRNA_7500	SP	TRUE	0.000247	0.999725	CS pos: 19-20. Pr: 0.9830	TRUE	TRUE	3	1.10.3.2:4;1.10.3.-:1	AA1_3(103-414)	AA1_e46(104-590)	AA1_3+AA1_3	AA1_3	lignin	TRUE	FALSE	up	TRUE	TRUE	TRUE	FALSE
gene_546	interaction_vs_onu	11014.4212825599	0.720052610292535	0.128364992681203	5.60941573907772	2.0301080890936e-08	1.02342315916615e-07	mRNA_546	OTHER	FALSE	1.000000	0.000002		TRUE	TRUE	3	-	GT2(1089-1597)	GT2(1098-1598)	GT2	GT2	-	TRUE	FALSE	up	TRUE	TRUE	TRUE	FALSE
gene_6443	interaction_vs_onu	13.8481922616181	3.10087979248211	0.56006854033308	5.53660769918978	3.08386236581076e-08	1.50931171248371e-07	mRNA_6443	SP	TRUE	0.000729	0.999247	CS pos: 33-34. Pr: 0.1984	TRUE	TRUE	3	1.10.3.2:4;1.10.3.-:1	AA1_3(54-365)	AA1_e46(55-536)	AA1_3+AA1_3	AA1_3	lignin	TRUE	TRUE	up	TRUE	TRUE	TRUE	TRUE
gene_3900	interaction_vs_onu	687.706506760645	0.782922023779663	0.145944816019505	5.3645072509806	8.11704992435918e-08	3.76800148332509e-07	mRNA_3900	OTHER	FALSE	0.652822	0.347175		TRUE	TRUE	3	2.4.1.-:1	GT69(56-334)	GT69_e1(56-334)	GT69	GT69_e1	-	TRUE	FALSE	up	TRUE	TRUE	TRUE	FALSE
gene_3030	interaction_vs_onu	1802.43760007641	0.546110267920013	0.102676015901282	5.31877150789597	1.04470234036707e-07	4.78216686285674e-07	mRNA_3030	OTHER	FALSE	1.000000	0.000005		TRUE	TRUE	3	3.2.1.39:20	GH81(34-729)	GH81_e0(40-730)	GH81	GH81_e0	beta-glucan	TRUE	FALSE	up	TRUE	TRUE	TRUE	FALSE
gene_5958	interaction_vs_onu	13.6778070818694	3.47459938782236	0.664782123161466	5.22667392332755	1.72586473563546e-07	7.69848990986946e-07	mRNA_5958	SP	TRUE	0.001262	0.998705	CS pos: 17-18. Pr: 0.8627	TRUE	TRUE	2	-	AA7(59-264)	AA7_e3(63-238)	-	AA7_e3	-	TRUE	TRUE	up	TRUE	TRUE	TRUE	TRUE
gene_5364	interaction_vs_onu	730.60612736326	0.671759837689091	0.129229890261148	5.19817695682938	2.01252499379743e-07	8.91216448365544e-07	mRNA_5364	OTHER	FALSE	1.000000	0.000000		TRUE	TRUE	3	-	GT34(170-432)	GT34_e13(171-433)	GT34	GT34_e13	-	TRUE	FALSE	up	TRUE	TRUE	TRUE	FALSE
gene_3594	interaction_vs_onu	106.807624252647	1.21946444943271	0.23850285645592	5.11299725107523	3.1708691442075e-07	1.36463749997065e-06	mRNA_3594	OTHER	FALSE	0.999826	0.000219		TRUE	TRUE	3	3.2.1.21:10;3.2.1.37:4	GH3(137-352)	GH3_e32(138-353)	GH3	GH3_e32	beta-glucan;xylan	TRUE	TRUE	up	TRUE	TRUE	TRUE	TRUE
gene_8301	interaction_vs_onu	1230.22828986825	0.465921341958252	0.0921279359554636	5.05732964845199	4.25167931530113e-07	1.80170172965236e-06	mRNA_8301	SP	TRUE	0.000368	0.999607	CS pos: 28-29. Pr: 0.8455	TRUE	TRUE	3	2.4.1.-:29	GT24(1211-1458)	GT24_e1(1212-1459)	GT24	GT24_e1	-	TRUE	FALSE	up	TRUE	TRUE	TRUE	FALSE
gene_3579	interaction_vs_onu	351.511362410128	0.844060804837127	0.169786044593437	4.97132026874341	6.64984937165525e-07	2.73798511887296e-06	mRNA_3579	OTHER	FALSE	1.000000	0.000001		TRUE	TRUE	3	1.1.3.-:1	AA7(41-269)	AA7_e0(41-472)	AA7	AA7_e0	xylan	TRUE	FALSE	up	TRUE	TRUE	TRUE	FALSE
gene_5540	interaction_vs_onu	798.917754119318	0.525215519511572	0.109577907895215	4.79307854657906	1.64241282718006e-06	6.43434956552007e-06	mRNA_5540	OTHER	FALSE	0.999990	0.000017		TRUE	TRUE	3	2.4.1.259:12;2.4.1.261:12	GT22(36-476)	GT22_e1(38-477)	GT22	GT22_e1	-	TRUE	FALSE	up	TRUE	TRUE	TRUE	FALSE
gene_8563	interaction_vs_onu	3365.94265863664	0.583762596143907	0.122269505907921	4.77439237043722	1.8025065012995e-06	7.029364761332e-06	mRNA_8563	OTHER	FALSE	0.998909	0.001134		TRUE	TRUE	3	3.2.1.26:2	GH32(62-410)	GH32_e120(63-412)	GH32	GH32_e120	fructan	TRUE	FALSE	up	TRUE	TRUE	TRUE	FALSE
gene_127	interaction_vs_onu	2159.99356104745	0.37852106591527	0.0794704784310722	4.76303997897252	1.90698041308505e-06	7.39970640798186e-06	mRNA_127	SP	TRUE	0.000237	0.999731	CS pos: 16-17. Pr: 0.9452	TRUE	TRUE	3	1.14.99.53:1	AA11(17-213)	AA11_e7(18-211)	AA11	AA11_e7	chitin	TRUE	FALSE	up	TRUE	TRUE	TRUE	FALSE
gene_7153	interaction_vs_onu	1358.1984053143	0.447204868617279	0.0938999472550388	4.76256783619526	1.91144910187824e-06	7.41368568739363e-06	mRNA_7153	OTHER	FALSE	0.984580	0.015468		TRUE	TRUE	3	-	CE9(31-445)	CE9_e4(32-445)	CE9	CE9_e4	host glycan	TRUE	FALSE	up	TRUE	TRUE	TRUE	FALSE
gene_3591	interaction_vs_onu	2459.42386732078	0.474919930127894	0.100564805772471	4.72252620069096	2.32933069930419e-06	8.92489778670688e-06	mRNA_3591	OTHER	FALSE	1.000000	0.000001		TRUE	TRUE	3	3.2.1.113:99	GH47(236-731)	GH47_e17(237-732)	GH47	GH47_e17	host glycan	TRUE	FALSE	up	TRUE	TRUE	TRUE	FALSE
gene_4024	interaction_vs_onu	1879.78415217477	0.492159367815681	0.107957636396175	4.55881940587872	5.14419822691072e-06	1.8611300432103e-05	mRNA_4024	OTHER	FALSE	0.553293	0.446700		TRUE	TRUE	3	2.4.1.257:12	GT32(129-211)	GT32_e68(132-210)	GT32	GT32_e68	-	TRUE	FALSE	up	TRUE	TRUE	TRUE	FALSE
gene_5195	interaction_vs_onu	5114.81714742579	0.664328206915455	0.147037503390577	4.51808682544611	6.24008971340093e-06	2.23214241315135e-05	mRNA_5195	OTHER	FALSE	1.000000	0.000000		TRUE	TRUE	3	1.6.5.6:3	AA6(4-201)	AA6_e0(5-201)	AA6	AA6_e0	lignin	TRUE	FALSE	up	TRUE	TRUE	TRUE	FALSE
