gene_id	contrast	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	shrunk_log2FoldChange	shrunk_lfcSE	mrna_id	eggnog_annotated	eggnog_seed_ortholog	eggnog_evalue	eggnog_score	eggnog_eggnog_ogs	eggnog_max_annot_lvl	eggnog_cog_category	eggnog_description	eggnog_preferred_name	eggnog_gos	eggnog_ec	eggnog_kegg_ko	eggnog_kegg_pathway	eggnog_kegg_module	eggnog_kegg_reaction	eggnog_kegg_rclass	eggnog_brite	eggnog_kegg_tc	eggnog_cazy	eggnog_bigg_reaction	eggnog_pfams	signalp_prediction	signalp_is_sp	signalp_other_score	signalp_sp_score	signalp_cs_position	dbcan_any_hit	dbcan_high_confidence	dbcan_n_tools	dbcan_ec	dbcan_hmm	dbcan_sub	dbcan_diamond	dbcan_recommended	dbcan_substrate	de_significant_padj_lt_0.05	de_significant_raw_lfc1	de_significant_shrunk_lfc1	de_direction	dbcan_any_hit_candidate	high_confidence_cazyme	significant_high_confidence_cazyme	significant_raw_lfc1_high_confidence_cazyme	significant_shrunk_lfc1_high_confidence_cazyme
gene_2975	onu_vs_self	7233.2133929649	0.706957440999109	0.0601381922319489	11.7555485916907	6.61298492732441e-32	1.4477532219411e-30	0.7016272414686628	0.06013878623664583	mRNA_2975	TRUE	61273.S3BWB9	2.44e-171	486.0	COG2273@1|root,2QQ71@2759|Eukaryota,398QH@33154|Opisthokonta,3P1FB@4751|Fungi,3QRAF@4890|Ascomycota,21169@147550|Sordariomycetes,3UPS9@5151|Ophiostomatales	4751|Fungi	G	Glycosyl hydrolases family 16													Glyco_hydro_16	SP	TRUE	0.000222	0.999730	CS pos: 21-22. Pr: 0.9668	TRUE	TRUE	3	-	GH16_18(71-227)	GH16_e149(72-228)	GH16_18+GH16_18	GH16_18	-	TRUE	FALSE	FALSE	up	TRUE	TRUE	TRUE	FALSE	FALSE
gene_187	onu_vs_self	2671.64136916195	0.736847210515912	0.0678398912236354	10.8615623820339	1.75716789040025e-27	3.2208473537101e-26	0.7302562842501782	0.06787054349840711	mRNA_187	TRUE	61273.S3D293	6.78e-273	756.0	2D32H@1|root,2SPZT@2759|Eukaryota,39KGR@33154|Opisthokonta,3Q4VM@4751|Fungi,3RN6K@4890|Ascomycota,2168K@147550|Sordariomycetes,3UPQS@5151|Ophiostomatales	4751|Fungi	I	galactosyl transferase GMA12/MNN10 family													Glyco_transf_34	OTHER	FALSE	1.000000	0.000003		TRUE	TRUE	3	-	GT34(91-339)	GT34_e16(93-275)	GT0	GT34_e16	-	TRUE	FALSE	FALSE	up	TRUE	TRUE	TRUE	FALSE	FALSE
gene_5980	onu_vs_self	7546.98083061133	0.828321929126255	0.0831465853240009	9.96218817523891	2.2309743135863697e-23	3.5762434689699098e-22	0.8143719075797243	0.08324229688222783	mRNA_5980	TRUE	61273.S3D7K6	0.0	1331.0	COG2303@1|root,KOG1238@2759|Eukaryota,38B8Z@33154|Opisthokonta,3NXIY@4751|Fungi,3QKFY@4890|Ascomycota,213Y3@147550|Sordariomycetes,3UVG6@5151|Ophiostomatales	4751|Fungi	E	GMC oxidoreductase			1.1.3.13	ko:K17066	ko00680,ko01100,ko01120,ko01200,map00680,map01100,map01120,map01200	M00174	R00608	RC00034	ko00000,ko00001,ko00002,ko01000				GMC_oxred_C,GMC_oxred_N	OTHER	FALSE	1.000000	0.000000		TRUE	TRUE	3	1.1.3.13:12	AA3_3(5-641)	AA3_e3(6-642)	AA3_3+AA3_3	AA3_3	lignin	TRUE	FALSE	FALSE	up	TRUE	TRUE	TRUE	FALSE	FALSE
gene_6194	onu_vs_self	7026.27317674428	1.05722476550952	0.110179868875507	9.59544403437329	8.35565368656204e-22	1.22683354300122e-20	1.0405355893796184	0.11050545890102846	mRNA_6194	TRUE	61273.S3C9Q0	0.0	915.0	2CN2Q@1|root,2QTJK@2759|Eukaryota,3920J@33154|Opisthokonta,3NX5R@4751|Fungi,3QS4D@4890|Ascomycota,212F1@147550|Sordariomycetes,3UR08@5151|Ophiostomatales	4751|Fungi	S	Glycosyl transferase family 21													Glyco_tranf_2_3	OTHER	FALSE	0.999952	0.000064		TRUE	TRUE	3	-	GT2(69-307)	GT2(70-308)	GT2	GT2	-	TRUE	TRUE	TRUE	up	TRUE	TRUE	TRUE	TRUE	TRUE
gene_1129	onu_vs_self	2807.40949039266	0.904131489548262	0.0960360854773489	9.41449753032166	4.7535050278831604e-21	6.759136717388669e-20	0.8911428085994991	0.09617708945665802	mRNA_1129	TRUE	61273.S3DB69	4.2e-245	675.0	COG0685@1|root,2QR1E@2759|Eukaryota,38E3T@33154|Opisthokonta,3NW1F@4751|Fungi,3QMDA@4890|Ascomycota,212H5@147550|Sordariomycetes,3UQKF@5151|Ophiostomatales	4751|Fungi	E	Peroxidase	CCP1	GO:0000302,GO:0003674,GO:0003824,GO:0004130,GO:0004601,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005740,GO:0005758,GO:0005829,GO:0006950,GO:0006979,GO:0008150,GO:0008152,GO:0009056,GO:0009636,GO:0009987,GO:0016209,GO:0016491,GO:0016684,GO:0016999,GO:0017001,GO:0017144,GO:0031967,GO:0031970,GO:0031974,GO:0031975,GO:0033554,GO:0034599,GO:0034614,GO:0042221,GO:0042737,GO:0042743,GO:0042744,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0044237,GO:0044248,GO:0044422,GO:0044424,GO:0044429,GO:0044444,GO:0044446,GO:0044464,GO:0050896,GO:0051186,GO:0051187,GO:0051716,GO:0055114,GO:0070013,GO:0070887,GO:0072593,GO:0097237,GO:0098754,GO:0098869,GO:1901700,GO:1901701,GO:1990748	1.11.1.5	ko:K00428					ko00000,ko01000			iMM904.YKR066C	peroxidase	OTHER	FALSE	0.999943	0.000080		TRUE	TRUE	3	-	AA2(94-346)	AA2_e1(95-347)	AA2	AA2_e1	lignin	TRUE	FALSE	FALSE	up	TRUE	TRUE	TRUE	FALSE	FALSE
gene_7977	onu_vs_self	4849.69656192265	1.45038349756718	0.155899906321504	9.30329935270219	1.36153709159253e-20	1.8617823488869097e-19	1.4256873528200482	0.1567376705641777	mRNA_7977	TRUE	61273.S3BVS4	7.5e-112	330.0	2C4IK@1|root,2S2W1@2759|Eukaryota,38F6G@33154|Opisthokonta,3P0D3@4751|Fungi,3QQTW@4890|Ascomycota,216PJ@147550|Sordariomycetes	4751|Fungi	O	Glycosyl hydrolase catalytic core													Glyco_hydro_cc	OTHER	FALSE	0.998870	0.001174		TRUE	TRUE	3	-	GH128(6-179)	GH128_e8(2-186)	GH128	GH128_e8	beta-glucan	TRUE	TRUE	TRUE	up	TRUE	TRUE	TRUE	TRUE	TRUE
gene_388	onu_vs_self	8349.00192063415	0.711105528941516	0.0800851640756305	8.87936657368854	6.724216836591409e-19	8.36617676180559e-18	0.7019079348196163	0.0800758709545066	mRNA_388	TRUE	61273.S3CF19	0.0	1146.0	COG0277@1|root,2QUV4@2759|Eukaryota,38Z80@33154|Opisthokonta,3NXMG@4751|Fungi,3QNIM@4890|Ascomycota,213RZ@147550|Sordariomycetes,3USZF@5151|Ophiostomatales	4751|Fungi	C	Berberine and berberine like													BBE,FAD_binding_4	SP	TRUE	0.000349	0.999616	CS pos: 20-21. Pr: 0.9682	TRUE	TRUE	3	1.1.3.-:1	AA7(195-389)	AA7_e0(195-385)	GH20	AA7_e0	xylan	TRUE	FALSE	FALSE	up	TRUE	TRUE	TRUE	FALSE	FALSE
gene_3725	onu_vs_self	111.034533380154	1.94531027791866	0.225951705723946	8.60940735847033	7.34392449504195e-18	8.564576795307771e-17	1.8959872482193403	0.2281036708757349	mRNA_3725	TRUE	61273.S3CNH2	0.0	1696.0	28KUH@1|root,2QTAT@2759|Eukaryota,395P8@33154|Opisthokonta,3NXB8@4751|Fungi,3QQA8@4890|Ascomycota,212X2@147550|Sordariomycetes,3US8F@5151|Ophiostomatales	4751|Fungi	S	Glycosyl transferase family 2													Glyco_trans_2_3	OTHER	FALSE	1.000000	0.000000		TRUE	TRUE	2	-	GT2(531-736)	-	GT0	GT2	-	TRUE	TRUE	TRUE	up	TRUE	TRUE	TRUE	TRUE	TRUE
gene_5116	onu_vs_self	1265.15197823702	0.702309869464444	0.0819874915063194	8.56606119496059	1.0708499135262801e-17	1.2337113404825e-16	0.6956656574659325	0.08203642448366656	mRNA_5116	TRUE	61273.S3C2M2	2.9e-168	470.0	COG0463@1|root,KOG2978@2759|Eukaryota,38E12@33154|Opisthokonta,3NUQC@4751|Fungi,3QRBR@4890|Ascomycota,211CF@147550|Sordariomycetes,3UR39@5151|Ophiostomatales	4751|Fungi	M	Glycosyl transferase family 2	DPM1	GO:0000030,GO:0003674,GO:0003824,GO:0004582,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005740,GO:0005741,GO:0005783,GO:0005789,GO:0006464,GO:0006486,GO:0006487,GO:0006488,GO:0006490,GO:0006493,GO:0006497,GO:0006505,GO:0006506,GO:0006629,GO:0006643,GO:0006644,GO:0006650,GO:0006661,GO:0006664,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0008610,GO:0008654,GO:0009058,GO:0009059,GO:0009100,GO:0009101,GO:0009247,GO:0009987,GO:0012505,GO:0016020,GO:0016740,GO:0016757,GO:0016758,GO:0019538,GO:0019637,GO:0019867,GO:0031090,GO:0031966,GO:0031967,GO:0031968,GO:0031975,GO:0031984,GO:0034645,GO:0036211,GO:0042157,GO:0042158,GO:0042175,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043412,GO:0043413,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044260,GO:0044267,GO:0044422,GO:0044424,GO:0044425,GO:0044429,GO:0044432,GO:0044444,GO:0044446,GO:0044464,GO:0045017,GO:0046467,GO:0046474,GO:0046486,GO:0046488,GO:0070085,GO:0071704,GO:0071944,GO:0090407,GO:0097502,GO:0098588,GO:0098805,GO:0098827,GO:1901135,GO:1901137,GO:1901564,GO:1901566,GO:1901576,GO:1903509	2.4.1.83	ko:K00721	ko00510,ko01100,map00510,map01100		R01009	RC00005	ko00000,ko00001,ko01000,ko01003		GT2		Glycos_transf_2	OTHER	FALSE	1.000000	0.000000		TRUE	TRUE	3	-	GT2(10-180)	GT2(11-179)	GT2	GT2	-	TRUE	FALSE	FALSE	up	TRUE	TRUE	TRUE	FALSE	FALSE
gene_2251	onu_vs_self	2791.91482590561	0.866933143778011	0.101471731990097	8.54359265162262	1.30112106669185e-17	1.49097675112212e-16	0.8522158300483614	0.10163044873787176	mRNA_2251	TRUE	61273.S3D5X7	9.05e-161	464.0	29V7E@1|root,2RXK9@2759|Eukaryota,3A0M0@33154|Opisthokonta,3P1VS@4751|Fungi,3QQEN@4890|Ascomycota,2171B@147550|Sordariomycetes,3UPTD@5151|Ophiostomatales	4751|Fungi	O	Glycosyl hydrolase catalytic core													Glyco_hydro_cc	SP	TRUE	0.000237	0.999733	CS pos: 20-21. Pr: 0.9797	TRUE	TRUE	3	-	GH128(229-440)	GH128_e34(233-438)	GH128	GH128_e34	beta-glucan	TRUE	FALSE	FALSE	up	TRUE	TRUE	TRUE	FALSE	FALSE
gene_6247	onu_vs_self	13971.3211844893	0.842619370333676	0.103268772637998	8.1594788899779	3.364730762753e-16	3.53834094952896e-15	0.8201601589134736	0.10361695319013906	mRNA_6247	TRUE	29908.U7Q6A0	0.0	1113.0	COG0438@1|root,2QV2X@2759|Eukaryota,39K4D@33154|Opisthokonta,3Q4H9@4751|Fungi,3RMQK@4890|Ascomycota,21RBH@147550|Sordariomycetes,3UQHD@5151|Ophiostomatales	4751|Fungi	H	Glycosyl transferases group 1			2.4.1.231	ko:K22248					ko00000,ko01000		GT4		Glycos_transf_1	OTHER	FALSE	0.999797	0.000204		TRUE	TRUE	3	2.4.1.231:3	GT4(454-621)	GT4_e3141(454-622)	GT4	GT4_e3141	-	TRUE	FALSE	FALSE	up	TRUE	TRUE	TRUE	FALSE	FALSE
gene_2751	onu_vs_self	272.937434103413	1.04915849304702	0.131117928217322	8.00164025859289	1.2277263289999401e-15	1.23349030237553e-14	1.0251288214718997	0.13178658723214615	mRNA_2751	TRUE	61273.S3BSZ5	1.56e-212	590.0	COG2273@1|root,2SJND@2759|Eukaryota,3A144@33154|Opisthokonta,3P2PV@4751|Fungi,3QU4Y@4890|Ascomycota,2130K@147550|Sordariomycetes,3UUSB@5151|Ophiostomatales	4751|Fungi	O	Glycosyl hydrolases family 16													Glyco_hydro_16	SP	TRUE	0.000242	0.999747	CS pos: 22-23. Pr: 0.9788	TRUE	TRUE	3	-	GH16_3(55-328)	GH16_e177(56-328)	GH16_3+GH16_3	GH16_3	-	TRUE	TRUE	TRUE	up	TRUE	TRUE	TRUE	TRUE	TRUE
gene_7978	onu_vs_self	15277.8650634826	1.22607194466941	0.154737140514947	7.92357891963875	2.3077017742144e-15	2.28105394772232e-14	1.1960916922445535	0.155743564410008	mRNA_7978	TRUE	61273.S3CWZ4	0.0	1590.0	COG0699@1|root,KOG0446@2759|Eukaryota,3AGR0@33154|Opisthokonta,3PBW6@4751|Fungi,3QSF3@4890|Ascomycota,213X5@147550|Sordariomycetes	4751|Fungi	U	Dynamin family													Dynamin_N,Glyco_trans_2_3	OTHER	FALSE	1.000000	0.000000		TRUE	TRUE	2	-	GT2(698-932)	-	GT0	GT2	-	TRUE	TRUE	TRUE	up	TRUE	TRUE	TRUE	TRUE	TRUE
