gene_id	contrast	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	shrunk_log2FoldChange	shrunk_lfcSE	mrna_id	eggnog_annotated	eggnog_seed_ortholog	eggnog_evalue	eggnog_score	eggnog_eggnog_ogs	eggnog_max_annot_lvl	eggnog_cog_category	eggnog_description	eggnog_preferred_name	eggnog_gos	eggnog_ec	eggnog_kegg_ko	eggnog_kegg_pathway	eggnog_kegg_module	eggnog_kegg_reaction	eggnog_kegg_rclass	eggnog_brite	eggnog_kegg_tc	eggnog_cazy	eggnog_bigg_reaction	eggnog_pfams	signalp_prediction	signalp_is_sp	signalp_other_score	signalp_sp_score	signalp_cs_position	dbcan_any_hit	dbcan_high_confidence	dbcan_n_tools	dbcan_ec	dbcan_hmm	dbcan_sub	dbcan_diamond	dbcan_recommended	dbcan_substrate	de_significant_padj_lt_0.05	de_significant_raw_lfc1	de_significant_shrunk_lfc1	de_direction	dbcan_any_hit_candidate	high_confidence_cazyme	significant_high_confidence_cazyme	significant_raw_lfc1_high_confidence_cazyme	significant_shrunk_lfc1_high_confidence_cazyme
gene_4303	onu_vs_self	21228.7009283425	1.48888647393402	0.0572135831404475	26.0233041213152	2.69863240897807e-149	4.0526830562898695e-147	1.4853356297268006	0.05725305353621814	mRNA_4303	TRUE	61273.S3C6T4	0.0	941.0	COG0076@1|root,KOG1383@2759|Eukaryota,38HST@33154|Opisthokonta,3NUJY@4751|Fungi,3QN1N@4890|Ascomycota,213J4@147550|Sordariomycetes,3URPP@5151|Ophiostomatales	4751|Fungi	E	Pyridoxal-dependent decarboxylase conserved domain			4.1.1.15	ko:K01580	ko00250,ko00410,ko00430,ko00650,ko01100,ko01110,ko01120,ko02024,ko04727,ko04940,map00250,map00410,map00430,map00650,map01100,map01110,map01120,map02024,map04727,map04940	M00027	R00261,R00489,R01682,R02466	RC00299	ko00000,ko00001,ko00002,ko01000				Pyridoxal_deC	OTHER	FALSE	1.000000	0.000000		TRUE	FALSE	1	-	-	-	GH71	-	-	TRUE	TRUE	TRUE	up	TRUE	FALSE	FALSE	FALSE	FALSE
gene_7412	onu_vs_self	1616.83924928524	-2.02424710538678	0.0806517324577768	-25.0986190091642	5.149010009419539e-139	7.22549601321824e-137	-2.0182140103165387	0.08072713318764112	mRNA_7412	TRUE	61273.S3CHT2	0.0	1850.0	COG5409@1|root,KOG1162@2759|Eukaryota,38FWU@33154|Opisthokonta,3NTYU@4751|Fungi,3QPI4@4890|Ascomycota,217CE@147550|Sordariomycetes,3UQUK@5151|Ophiostomatales	4751|Fungi	U	EXS family	SYG1	GO:0000322,GO:0000323,GO:0000324,GO:0000329,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005773,GO:0005774,GO:0005886,GO:0007154,GO:0007165,GO:0008150,GO:0009966,GO:0009987,GO:0010646,GO:0016020,GO:0016021,GO:0023051,GO:0023052,GO:0031090,GO:0031224,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044425,GO:0044437,GO:0044444,GO:0044446,GO:0044464,GO:0048583,GO:0050789,GO:0050794,GO:0050896,GO:0051716,GO:0065007,GO:0071944,GO:0098588,GO:0098805,GO:0098852											EXS,SPX	OTHER	FALSE	1.000000	0.000000		TRUE	FALSE	1	-	-	-	GT2	-	-	TRUE	TRUE	TRUE	down	TRUE	FALSE	FALSE	FALSE	FALSE
gene_7328	onu_vs_self	15314.7122548756	1.10776382369691	0.0451479171220485	24.5363218130815	6.053721539046429e-133	7.734306921527979e-131	1.105632424437543	0.04516439054761422	mRNA_7328	TRUE	393283.XP_007834707.1	5.42e-171	483.0	KOG0767@1|root,KOG0767@2759|Eukaryota,38DBA@33154|Opisthokonta,3NTWE@4751|Fungi,3QJGG@4890|Ascomycota,214SZ@147550|Sordariomycetes	4751|Fungi	C	Belongs to the mitochondrial carrier (TC 2.A.29) family	MIR1	GO:0003674,GO:0005215,GO:0005315,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005740,GO:0005743,GO:0006810,GO:0006811,GO:0006817,GO:0006820,GO:0006839,GO:0008150,GO:0015291,GO:0015318,GO:0015698,GO:0016020,GO:0016021,GO:0019866,GO:0022804,GO:0022857,GO:0031090,GO:0031224,GO:0031300,GO:0031301,GO:0031304,GO:0031305,GO:0031966,GO:0031967,GO:0031975,GO:0032592,GO:0034220,GO:0035435,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044425,GO:0044429,GO:0044444,GO:0044446,GO:0044455,GO:0044464,GO:0051179,GO:0051234,GO:0055085,GO:0098573,GO:0098656,GO:0098660,GO:0098661		ko:K15102					ko00000,ko02000,ko04147	2.A.29.4		iMM904.YJR077C,iND750.YJR077C	Mito_carr	OTHER	FALSE	0.996839	0.003182		TRUE	FALSE	1	-	-	-	GH13_5+GH13_5	-	-	TRUE	TRUE	TRUE	up	TRUE	FALSE	FALSE	FALSE	FALSE
gene_4130	onu_vs_self	4584.75269694372	-2.19763785952599	0.0901596119260738	-24.3749702619388	3.1519941442461596e-131	3.91029998184741e-129	-2.190721483876407	0.09025939927303007	mRNA_4130	TRUE	61273.S3C369	0.0	1625.0	COG5599@1|root,KOG0789@2759|Eukaryota,KOG0790@2759|Eukaryota,3AGYB@33154|Opisthokonta,3NW1A@4751|Fungi,3QN7D@4890|Ascomycota,215VX@147550|Sordariomycetes,3UR15@5151|Ophiostomatales	4751|Fungi	T	Protein tyrosine phosphatase, catalytic domain	Ptp2	GO:0000003,GO:0000173,GO:0000188,GO:0000746,GO:0000747,GO:0001932,GO:0001933,GO:0003674,GO:0003824,GO:0004721,GO:0004725,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0006355,GO:0006464,GO:0006469,GO:0006470,GO:0006793,GO:0006796,GO:0006807,GO:0006950,GO:0006970,GO:0007154,GO:0007165,GO:0007231,GO:0007346,GO:0007584,GO:0008150,GO:0008152,GO:0009605,GO:0009628,GO:0009889,GO:0009890,GO:0009892,GO:0009966,GO:0009968,GO:0009987,GO:0009991,GO:0010389,GO:0010468,GO:0010556,GO:0010558,GO:0010563,GO:0010564,GO:0010605,GO:0010629,GO:0010646,GO:0010648,GO:0010948,GO:0010972,GO:0016311,GO:0016787,GO:0016788,GO:0016791,GO:0019219,GO:0019220,GO:0019222,GO:0019538,GO:0019953,GO:0022414,GO:0023051,GO:0023052,GO:0023057,GO:0031323,GO:0031324,GO:0031326,GO:0031327,GO:0031399,GO:0031400,GO:0031667,GO:0031668,GO:0031669,GO:0031670,GO:0032268,GO:0032269,GO:0032872,GO:0032873,GO:0032879,GO:0032880,GO:0033549,GO:0033550,GO:0033554,GO:0033673,GO:0035335,GO:0036211,GO:0042221,GO:0042325,GO:0042326,GO:0042578,GO:0043086,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043405,GO:0043407,GO:0043408,GO:0043409,GO:0043412,GO:0043549,GO:0043937,GO:0044092,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044424,GO:0044464,GO:0044703,GO:0044764,GO:0045013,GO:0045014,GO:0045786,GO:0045859,GO:0045892,GO:0045930,GO:0045934,GO:0045936,GO:0045990,GO:0046015,GO:0048519,GO:0048523,GO:0048583,GO:0048585,GO:0050789,GO:0050790,GO:0050793,GO:0050794,GO:0050896,GO:0051171,GO:0051172,GO:0051174,GO:0051246,GO:0051248,GO:0051252,GO:0051253,GO:0051338,GO:0051348,GO:0051704,GO:0051716,GO:0051726,GO:0060255,GO:0061984,GO:0061985,GO:0061986,GO:0065007,GO:0065009,GO:0070302,GO:0070303,GO:0070887,GO:0071214,GO:0071470,GO:0071496,GO:0071511,GO:0071704,GO:0071900,GO:0071901,GO:0080090,GO:0080134,GO:0080135,GO:0104004,GO:0140096,GO:1901564,GO:1901987,GO:1901988,GO:1901990,GO:1901991,GO:1902531,GO:1902532,GO:1902679,GO:1902749,GO:1902750,GO:1903506,GO:1903507,GO:1990264,GO:2000112,GO:2000113,GO:2001141	3.1.3.48	ko:K01104,ko:K19806	ko04011,map04011				ko00000,ko00001,ko01000,ko01009				Rhodanese,Y_phosphatase	OTHER	FALSE	1.000000	0.000000		TRUE	FALSE	1	-	-	-	GH29	-	-	TRUE	TRUE	TRUE	down	TRUE	FALSE	FALSE	FALSE	FALSE
gene_4913	onu_vs_self	6577.71996839485	-2.88848167133585	0.121202634984511	-23.8318389010684	1.56251561837219e-125	1.78335115910212e-123	-2.878563270335279	0.12137002861310126	mRNA_4913	TRUE	61273.S3C544	0.0	1096.0	COG2303@1|root,KOG1238@2759|Eukaryota,38UEK@33154|Opisthokonta,3NW9R@4751|Fungi,3QQIA@4890|Ascomycota,211C2@147550|Sordariomycetes,3UTB1@5151|Ophiostomatales	4751|Fungi	E	GMC oxidoreductase													GMC_oxred_C,GMC_oxred_N	OTHER	FALSE	1.000000	0.000017		TRUE	TRUE	3	-	AA3_2(13-543)	AA3_e4(14-543)	AA3_2+AA3_2	AA3_2	-	TRUE	TRUE	TRUE	down	TRUE	TRUE	TRUE	TRUE	TRUE
gene_1514	onu_vs_self	1870.32807449344	1.78713107783288	0.0788017447338079	22.6788262603804	7.24971624909315e-114	7.133054148533029e-112	1.7810952302120227	0.07885288255921355	mRNA_1514	TRUE	61273.S3CVZ7	1.81e-265	732.0	COG3386@1|root,2RZSA@2759|Eukaryota,39UPQ@33154|Opisthokonta,3NZ8I@4751|Fungi,3QKT7@4890|Ascomycota,214C7@147550|Sordariomycetes,3UR4Y@5151|Ophiostomatales	4751|Fungi	G	SMP-30/Gluconolaconase/LRE-like region			3.1.1.17	ko:K01053	ko00030,ko00053,ko00930,ko01100,ko01110,ko01120,ko01130,ko01200,ko01220,map00030,map00053,map00930,map01100,map01110,map01120,map01130,map01200,map01220	M00129	R01519,R02933,R03751	RC00537,RC00983	ko00000,ko00001,ko00002,ko01000,ko04147				SGL	SP	TRUE	0.168104	0.831881	CS pos: 36-37. Pr: 0.6060	TRUE	FALSE	1	-	-	-	CBM1+AA9	-	-	TRUE	TRUE	TRUE	up	TRUE	FALSE	FALSE	FALSE	FALSE
gene_1575	onu_vs_self	935.456501955207	3.15250037236952	0.139260191789434	22.6374840639039	1.85323489846695e-113	1.8026921285087602e-111	3.1408379990469424	0.13981777092282804	mRNA_1575	TRUE	61273.S3BLS4	1.69e-220	614.0	COG5434@1|root,2SHAF@2759|Eukaryota,39705@33154|Opisthokonta,3NXXU@4751|Fungi,3R2AQ@4890|Ascomycota,21S4K@147550|Sordariomycetes,3UUK6@5151|Ophiostomatales	4751|Fungi	G	Glycosyl hydrolases family 28		GO:0000272,GO:0003674,GO:0003824,GO:0004553,GO:0004650,GO:0005575,GO:0005576,GO:0005975,GO:0005976,GO:0008150,GO:0008152,GO:0009056,GO:0009057,GO:0009987,GO:0010393,GO:0016052,GO:0016787,GO:0016798,GO:0017144,GO:0042737,GO:0043170,GO:0044237,GO:0044238,GO:0044248,GO:0045488,GO:0045490,GO:0071704,GO:1901575	3.2.1.15	ko:K01184	ko00040,ko01100,map00040,map01100	M00081	R01982,R02360	RC00049	ko00000,ko00001,ko00002,ko01000				Glyco_hydro_28	SP	TRUE	0.000258	0.999676	CS pos: 17-18. Pr: 0.9798	TRUE	TRUE	3	3.2.1.15:80	GH28(54-373)	GH28_e75(56-372)	GH28	GH28_e75	pectin	TRUE	TRUE	TRUE	up	TRUE	TRUE	TRUE	TRUE	TRUE
gene_5351	onu_vs_self	6689.24783769766	-1.92064692125745	0.0853094802308778	-22.5138743790198	3.0354943361564698e-112	2.91953163117971e-110	-1.9106006526714177	0.08545837581287048	mRNA_5351	TRUE	61273.S3CIT5	0.0	1047.0	KOG3770@1|root,KOG3770@2759|Eukaryota,38E4G@33154|Opisthokonta,3NVEG@4751|Fungi,3QKF0@4890|Ascomycota,214M1@147550|Sordariomycetes,3US4Y@5151|Ophiostomatales	4751|Fungi	G	Catalyzes the hydrolysis of inorganic polyphosphate (polyP) chains of many hundreds of phosphate residues into shorter lengths	PPN1	GO:0000298,GO:0000322,GO:0000323,GO:0000324,GO:0000329,GO:0003674,GO:0003824,GO:0004309,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0005773,GO:0005774,GO:0005829,GO:0006082,GO:0006091,GO:0006112,GO:0006793,GO:0006797,GO:0006798,GO:0008150,GO:0008152,GO:0009056,GO:0009987,GO:0015980,GO:0016020,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0031090,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043436,GO:0044237,GO:0044248,GO:0044281,GO:0044422,GO:0044424,GO:0044437,GO:0044444,GO:0044446,GO:0044464,GO:0055114,GO:0071704,GO:0098588,GO:0098805,GO:0098852,GO:1901575	3.6.1.10	ko:K06018					ko00000,ko01000				Metallophos	OTHER	FALSE	0.999752	0.000265		TRUE	FALSE	1	-	-	-	CE4	-	-	TRUE	TRUE	TRUE	down	TRUE	FALSE	FALSE	FALSE	FALSE
gene_2417	onu_vs_self	3658.57180896771	-1.39503273689852	0.0645429379169051	-21.614025979024	1.32570186637758e-103	1.19452715538864e-101	-1.3901068095727078	0.06462977538383667	mRNA_2417	TRUE	61273.S3BTH0	9.49e-213	589.0	KOG0767@1|root,KOG0767@2759|Eukaryota,38DBA@33154|Opisthokonta,3NTWE@4751|Fungi,3QT1M@4890|Ascomycota,211F9@147550|Sordariomycetes,3URX0@5151|Ophiostomatales	4751|Fungi	C	Mitochondrial carrier protein	MIR1	GO:0003674,GO:0005215,GO:0005315,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005740,GO:0005743,GO:0006810,GO:0006811,GO:0006817,GO:0006820,GO:0006839,GO:0008150,GO:0015291,GO:0015318,GO:0015698,GO:0016020,GO:0016021,GO:0019866,GO:0022804,GO:0022857,GO:0031090,GO:0031224,GO:0031300,GO:0031301,GO:0031304,GO:0031305,GO:0031966,GO:0031967,GO:0031975,GO:0032592,GO:0034220,GO:0035435,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044425,GO:0044429,GO:0044444,GO:0044446,GO:0044455,GO:0044464,GO:0051179,GO:0051234,GO:0055085,GO:0098573,GO:0098656,GO:0098660,GO:0098661		ko:K15102					ko00000,ko02000,ko04147	2.A.29.4		iMM904.YJR077C,iND750.YJR077C	Mito_carr	OTHER	FALSE	0.981380	0.018615		TRUE	FALSE	1	-	-	-	GH20	-	-	TRUE	TRUE	TRUE	down	TRUE	FALSE	FALSE	FALSE	FALSE
gene_2099	onu_vs_self	12859.4077407423	-1.11559820823364	0.0528444227865849	-21.1109924076386	6.30351504149278e-99	5.505927423997779e-97	-1.1108236468079569	0.052888673588692856	mRNA_2099	TRUE	61273.S3CYP5	0.0	1668.0	COG2030@1|root,KOG1206@2759|Eukaryota,38D3K@33154|Opisthokonta,3NV6Q@4751|Fungi,3QN9A@4890|Ascomycota,217II@147550|Sordariomycetes,3US1S@5151|Ophiostomatales	4751|Fungi	Q	MaoC like domain				ko:K14729					ko00000,ko01000				MaoC_dehydratas,adh_short	OTHER	FALSE	1.000000	0.000000		TRUE	FALSE	1	-	-	-	GT41	-	-	TRUE	TRUE	TRUE	down	TRUE	FALSE	FALSE	FALSE	FALSE
gene_7449	onu_vs_self	5936.90701764868	-2.00587585350726	0.0998282801938467	-20.0932626467394	8.45213321146212e-90	6.63763855872621e-88	-1.9963293379118248	0.09998301472758175	mRNA_7449	TRUE	61273.S3CQG8	4.15e-270	759.0	2CWGJ@1|root,2RUGG@2759|Eukaryota,38WDJ@33154|Opisthokonta,3Q1EA@4751|Fungi,3R7UQ@4890|Ascomycota,21JSV@147550|Sordariomycetes,3USHF@5151|Ophiostomatales	4751|Fungi															UDPGT	OTHER	FALSE	1.000000	0.000027		TRUE	TRUE	3	-	GT1(227-456)	GT1_e555(19-455)	GT1	GT1_e555	-	TRUE	TRUE	TRUE	down	TRUE	TRUE	TRUE	TRUE	TRUE
gene_7591	onu_vs_self	6044.40726992169	-1.13822402118216	0.058540510345994	-19.4433566508879	3.3173429802080897e-84	2.36637132588177e-82	-1.133380917570211	0.05858611453057889	mRNA_7591	TRUE	61273.S3CLK3	0.0	1087.0	KOG0255@1|root,KOG0255@2759|Eukaryota,38D5E@33154|Opisthokonta,3NTW3@4751|Fungi,3QJV4@4890|Ascomycota,21612@147550|Sordariomycetes,3USTZ@5151|Ophiostomatales	4751|Fungi	S	Major Facilitator Superfamily		GO:0000296,GO:0000297,GO:0000322,GO:0000323,GO:0000324,GO:0000329,GO:0003674,GO:0005215,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005773,GO:0005774,GO:0005886,GO:0005933,GO:0006810,GO:0006811,GO:0006812,GO:0006855,GO:0008150,GO:0008324,GO:0008519,GO:0009405,GO:0009987,GO:0015075,GO:0015101,GO:0015203,GO:0015238,GO:0015606,GO:0015695,GO:0015696,GO:0015846,GO:0015847,GO:0015848,GO:0015893,GO:0016020,GO:0016021,GO:0022857,GO:0031090,GO:0031224,GO:0033101,GO:0034220,GO:0042221,GO:0042493,GO:0042710,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044010,GO:0044419,GO:0044422,GO:0044424,GO:0044425,GO:0044437,GO:0044444,GO:0044446,GO:0044459,GO:0044464,GO:0044764,GO:0050896,GO:0051179,GO:0051234,GO:0051704,GO:0055085,GO:0071702,GO:0071705,GO:0071944,GO:0072488,GO:0098588,GO:0098655,GO:0098805,GO:0098852,GO:1902047,GO:1903710,GO:1903711		ko:K08157					ko00000,ko02000	2.A.1.2.16			MFS_1	OTHER	FALSE	1.000000	0.000000		TRUE	FALSE	1	-	-	-	PL7_4+PL7_4	-	-	TRUE	TRUE	TRUE	down	TRUE	FALSE	FALSE	FALSE	FALSE
