gene_id	contrast	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	shrunk_log2FoldChange	shrunk_lfcSE	mrna_id	eggnog_annotated	eggnog_seed_ortholog	eggnog_evalue	eggnog_score	eggnog_eggnog_ogs	eggnog_max_annot_lvl	eggnog_cog_category	eggnog_description	eggnog_preferred_name	eggnog_gos	eggnog_ec	eggnog_kegg_ko	eggnog_kegg_pathway	eggnog_kegg_module	eggnog_kegg_reaction	eggnog_kegg_rclass	eggnog_brite	eggnog_kegg_tc	eggnog_cazy	eggnog_bigg_reaction	eggnog_pfams	signalp_prediction	signalp_is_sp	signalp_other_score	signalp_sp_score	signalp_cs_position	dbcan_any_hit	dbcan_high_confidence	dbcan_n_tools	dbcan_ec	dbcan_hmm	dbcan_sub	dbcan_diamond	dbcan_recommended	dbcan_substrate	de_significant_padj_lt_0.05	de_significant_raw_lfc1	de_significant_shrunk_lfc1	de_direction	dbcan_any_hit_candidate	high_confidence_cazyme	significant_high_confidence_cazyme	significant_raw_lfc1_high_confidence_cazyme	significant_shrunk_lfc1_high_confidence_cazyme
gene_2947	interaction_vs_onu	1030.53678945043	-3.16806430651978	0.123454082392582	-25.6618837151563	3.1154999999003695e-145	8.33396249973348e-143	-3.159018810999134	0.12357905297607444	mRNA_2947	TRUE	61273.S3BU70	0.0	1095.0	COG0366@1|root,KOG0471@2759|Eukaryota,38EYC@33154|Opisthokonta,3NV3E@4751|Fungi,3QK27@4890|Ascomycota,214SP@147550|Sordariomycetes,3UQ86@5151|Ophiostomatales	4751|Fungi	G	Domain of unknown function (DUF1966)			3.2.1.1	ko:K01176	ko00500,ko01100,ko04973,map00500,map01100,map04973		R02108,R02112,R11262		ko00000,ko00001,ko01000		GH13		Alpha-amylase,CBM_20,DUF1966	SP	TRUE	0.000223	0.999760	CS pos: 18-19. Pr: 0.9771	TRUE	TRUE	3	3.2.1.1:16|1.14.99.55:4	GH13_1(57-361)+CBM20(527-617)	GH13_e19(58-362)+CBM20_e25(529-618)	GH13_1+CBM20+GH13_1	GH13_1|CBM20_e25	alpha-glucan	TRUE	TRUE	TRUE	down	TRUE	TRUE	TRUE	TRUE	TRUE
gene_4613	interaction_vs_onu	722.048659341216	-3.65793082538016	0.142682841118277	-25.636795543957	5.934957381612109e-145	1.49421279960587e-142	-3.647120199508083	0.1427785749328886	mRNA_4613	TRUE	61273.S3CC41	0.0	899.0	COG0477@1|root,KOG2533@2759|Eukaryota,3935T@33154|Opisthokonta,3NU2M@4751|Fungi,3QJT8@4890|Ascomycota,211V9@147550|Sordariomycetes,3USMX@5151|Ophiostomatales	4751|Fungi	G	Major Facilitator Superfamily													MFS_1	OTHER	FALSE	1.000000	0.000008		TRUE	FALSE	1	-	-	-	GH38	-	-	TRUE	TRUE	TRUE	down	TRUE	FALSE	FALSE	FALSE	FALSE
gene_175	interaction_vs_onu	1140.90820501998	-2.82746059101979	0.112075143122184	-25.2282576872314	1.9622640666247896e-140	4.7991372600880696e-138	-2.8186464658787553	0.11215970875604706	mRNA_175	TRUE	61273.S3CVZ8	0.0	2791.0	COG1131@1|root,KOG0065@2759|Eukaryota,38F6P@33154|Opisthokonta,3NTZE@4751|Fungi,3QK1K@4890|Ascomycota,212Z6@147550|Sordariomycetes,3UV1W@5151|Ophiostomatales	4751|Fungi	Q	ABC-transporter extracellular N-terminal	SNQ2	GO:0003674,GO:0003824,GO:0005215,GO:0005342,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005829,GO:0005886,GO:0006810,GO:0006855,GO:0006873,GO:0008150,GO:0008559,GO:0009987,GO:0015238,GO:0015399,GO:0015405,GO:0015849,GO:0015893,GO:0016020,GO:0016021,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0019725,GO:0022804,GO:0022857,GO:0030003,GO:0031224,GO:0042221,GO:0042493,GO:0042592,GO:0042623,GO:0042626,GO:0042908,GO:0042910,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043492,GO:0044424,GO:0044425,GO:0044444,GO:0044464,GO:0048878,GO:0050801,GO:0050896,GO:0051179,GO:0051234,GO:0055080,GO:0055082,GO:0055085,GO:0055088,GO:0055092,GO:0065007,GO:0065008,GO:0071702,GO:0071944,GO:1903825		ko:K08712	ko02010,map02010				ko00000,ko00001,ko02000	3.A.1.205			ABC2_membrane,ABC_tran,ABC_trans_N,PDR_CDR	OTHER	FALSE	1.000000	0.000000		TRUE	FALSE	1	-	-	-	GH72	-	-	TRUE	TRUE	TRUE	down	TRUE	FALSE	FALSE	FALSE	FALSE
gene_2417	interaction_vs_onu	3658.57180896771	1.61167415922677	0.0643926626658802	25.0288478920247	2.96749751847904e-138	6.8653456103190785e-136	1.6079584849894115	0.06446302994402268	mRNA_2417	TRUE	61273.S3BTH0	9.49e-213	589.0	KOG0767@1|root,KOG0767@2759|Eukaryota,38DBA@33154|Opisthokonta,3NTWE@4751|Fungi,3QT1M@4890|Ascomycota,211F9@147550|Sordariomycetes,3URX0@5151|Ophiostomatales	4751|Fungi	C	Mitochondrial carrier protein	MIR1	GO:0003674,GO:0005215,GO:0005315,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005740,GO:0005743,GO:0006810,GO:0006811,GO:0006817,GO:0006820,GO:0006839,GO:0008150,GO:0015291,GO:0015318,GO:0015698,GO:0016020,GO:0016021,GO:0019866,GO:0022804,GO:0022857,GO:0031090,GO:0031224,GO:0031300,GO:0031301,GO:0031304,GO:0031305,GO:0031966,GO:0031967,GO:0031975,GO:0032592,GO:0034220,GO:0035435,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044425,GO:0044429,GO:0044444,GO:0044446,GO:0044455,GO:0044464,GO:0051179,GO:0051234,GO:0055085,GO:0098573,GO:0098656,GO:0098660,GO:0098661		ko:K15102					ko00000,ko02000,ko04147	2.A.29.4		iMM904.YJR077C,iND750.YJR077C	Mito_carr	OTHER	FALSE	0.981380	0.018615		TRUE	FALSE	1	-	-	-	GH20	-	-	TRUE	TRUE	TRUE	up	TRUE	FALSE	FALSE	FALSE	FALSE
gene_4724	interaction_vs_onu	454.526733539346	-4.53285981765286	0.183055353748424	-24.7622357108574	2.2889506599118898e-135	5.023953243293799e-133	-4.516816432739538	0.18288285843468158	mRNA_4724	TRUE	61273.S3BZZ2	0.0	1129.0	COG3534@1|root,2QQEX@2759|Eukaryota,38HNC@33154|Opisthokonta,3NV11@4751|Fungi,3QMNT@4890|Ascomycota,211TT@147550|Sordariomycetes,3UVG0@5151|Ophiostomatales	4751|Fungi	O	Alpha-L-arabinofuranosidase C-terminus		GO:0003674,GO:0003824,GO:0004553,GO:0005575,GO:0005576,GO:0005975,GO:0005996,GO:0008150,GO:0008152,GO:0016787,GO:0016798,GO:0019321,GO:0019566,GO:0044238,GO:0044281,GO:0046556,GO:0071704	3.2.1.55	ko:K01209	ko00520,map00520		R01762		ko00000,ko00001,ko01000		GH51		Alpha-L-AF_C,CBM_4_9	SP	TRUE	0.000220	0.999748	CS pos: 20-21. Pr: 0.9742	TRUE	TRUE	3	3.2.1.55:10	GH51_2(201-629)	GH51_e35(200-628)	GH51_2+GH51_2	GH51_2	arabinan	TRUE	TRUE	TRUE	down	TRUE	TRUE	TRUE	TRUE	TRUE
gene_4491	interaction_vs_onu	8562.97982097531	1.05131744071581	0.042811552280731	24.5568633863573	3.653236538588909e-133	7.817926192580269e-131	1.0489608026100414	0.042828129178036176	mRNA_4491	TRUE	61273.S3C2T4	0.0	985.0	COG2124@1|root,KOG0157@2759|Eukaryota,39U71@33154|Opisthokonta,3NTXC@4751|Fungi,3RJC9@4890|Ascomycota,217B4@147550|Sordariomycetes,3UST4@5151|Ophiostomatales	4751|Fungi	Q	Cytochrome P450													p450	OTHER	FALSE	1.000000	0.000001		TRUE	FALSE	1	-	-	-	GH20	-	-	TRUE	TRUE	TRUE	up	TRUE	FALSE	FALSE	FALSE	FALSE
gene_5013	interaction_vs_onu	12232.1436006373	-2.14399909442654	0.0897864202975206	-23.8788793151802	5.07715562379897e-126	9.87737548629981e-124	-2.1364548959663763	0.08989287280397061	mRNA_5013	TRUE	61273.S3BSU8	0.0	897.0	COG0477@1|root,2QPK1@2759|Eukaryota,38CZY@33154|Opisthokonta,3NXDP@4751|Fungi,3QMV5@4890|Ascomycota,2146V@147550|Sordariomycetes,3UR2S@5151|Ophiostomatales	4751|Fungi	P	Sugar (and other) transporter				ko:K08178					ko00000,ko02000	2.A.1.12			MFS_1,Sugar_tr	OTHER	FALSE	1.000000	0.000004		TRUE	FALSE	1	-	-	-	GH12	-	-	TRUE	TRUE	TRUE	down	TRUE	FALSE	FALSE	FALSE	FALSE
gene_596	interaction_vs_onu	742.668705013353	-5.98902812157814	0.251554479028688	-23.8080758677135	2.7547471631960197e-125	5.2401412704350895e-123	-5.96816571032303	0.2508194065504992	mRNA_596	TRUE	61273.S3BZ08	0.0	1003.0	KOG0254@1|root,KOG0254@2759|Eukaryota,38CF5@33154|Opisthokonta,3NYKJ@4751|Fungi,3QMXG@4890|Ascomycota,217NU@147550|Sordariomycetes,3UVEZ@5151|Ophiostomatales	4751|Fungi	U	Sugar (and other) transporter													Sugar_tr	OTHER	FALSE	1.000000	0.000010		TRUE	FALSE	1	-	-	-	GH3	-	-	TRUE	TRUE	TRUE	down	TRUE	FALSE	FALSE	FALSE	FALSE
gene_1502	interaction_vs_onu	11217.3948536144	1.50869918020095	0.0645433312382095	23.3749816016283	7.680113129001669e-121	1.3416687425357999e-118	1.5043275366273552	0.06459710292293519	mRNA_1502	TRUE	61273.S3CD71	0.0	1733.0	COG1502@1|root,KOG1329@2759|Eukaryota,38G6H@33154|Opisthokonta,3NX5P@4751|Fungi,3QQG6@4890|Ascomycota,213WS@147550|Sordariomycetes,3USF1@5151|Ophiostomatales	4751|Fungi	I	Phospholipase D Active site motif			3.1.4.4	ko:K01115	ko00564,ko00565,ko01100,ko01110,ko04014,ko04024,ko04071,ko04072,ko04144,ko04666,ko04724,ko04912,ko05231,map00564,map00565,map01100,map01110,map04014,map04024,map04071,map04072,map04144,map04666,map04724,map04912,map05231		R01310,R02051,R07385	RC00017,RC00425	ko00000,ko00001,ko01000,ko04131				PLDc,PLDc_2	OTHER	FALSE	1.000000	0.000000		TRUE	FALSE	1	-	-	-	GH43_6+GH43_6	-	-	TRUE	TRUE	TRUE	up	TRUE	FALSE	FALSE	FALSE	FALSE
gene_7107	interaction_vs_onu	46644.373489694	-1.85180988014532	0.079705946336706	-23.2330204364254	2.1123408199616996e-119	3.6163274837744194e-117	-1.8437069038900193	0.07976081266013213	mRNA_7107	TRUE	61273.S3CC79	0.0	1021.0	KOG0254@1|root,KOG0254@2759|Eukaryota,38BKC@33154|Opisthokonta,3NU51@4751|Fungi,3QJYF@4890|Ascomycota,212NU@147550|Sordariomycetes,3US7A@5151|Ophiostomatales	4751|Fungi	P	Sugar (and other) transporter													Sugar_tr	OTHER	FALSE	1.000000	0.000016		TRUE	FALSE	1	-	-	-	AA1_3+AA1_3	-	-	TRUE	TRUE	TRUE	down	TRUE	FALSE	FALSE	FALSE	FALSE
gene_1125	interaction_vs_onu	2670.07431552957	1.55841226831491	0.0687440679121599	22.6697708710842	8.905639786236369e-114	1.3860413921851502e-111	1.5534565810418348	0.06880358151678684	mRNA_1125	TRUE	61273.S3CD01	0.0	2125.0	KOG1192@1|root,KOG1192@2759|Eukaryota,39FX6@33154|Opisthokonta,3NU1I@4751|Fungi,3QJTH@4890|Ascomycota,218A4@147550|Sordariomycetes,3USW9@5151|Ophiostomatales	4751|Fungi	CG	Glycosyltransferase family 28 N-terminal domain													Glyco_transf_28,UDPGT	OTHER	FALSE	1.000000	0.000000		TRUE	TRUE	3	2.4.1.173:23;2.4.1.-:3	GT1(517-825)	GT1_e153(403-838)	GT1	GT1_e153	-	TRUE	TRUE	TRUE	up	TRUE	TRUE	TRUE	TRUE	TRUE
gene_4757	interaction_vs_onu	1108.09445627869	-4.04519892497801	0.182010742469746	-22.2250558955354	1.9663801580459297e-109	2.805369025478859e-107	-4.0295366686968555	0.1821883996983309	mRNA_4757	TRUE	61273.S3C247	0.0	973.0	KOG0254@1|root,KOG0254@2759|Eukaryota,38D2W@33154|Opisthokonta,3NUYQ@4751|Fungi,3QK3D@4890|Ascomycota,2128M@147550|Sordariomycetes,3UUQN@5151|Ophiostomatales	4751|Fungi	P	Sugar (and other) transporter													Sugar_tr	OTHER	FALSE	0.980694	0.019301		TRUE	FALSE	1	-	-	-	GT31	-	-	TRUE	TRUE	TRUE	down	TRUE	FALSE	FALSE	FALSE	FALSE
gene_4904	interaction_vs_onu	2937.72706931775	-2.05872543381458	0.0944459333062792	-21.7979256675704	2.42772172167392e-105	3.1971227596198e-103	-2.0507067845491673	0.09456302763028175	mRNA_4904	TRUE	61273.S3C0A5	0.0	1057.0	KOG0254@1|root,KOG0254@2759|Eukaryota,38BTE@33154|Opisthokonta,3NUAW@4751|Fungi,3QM8N@4890|Ascomycota,211Y5@147550|Sordariomycetes,3UV68@5151|Ophiostomatales	4751|Fungi	U	Major Facilitator Superfamily													MFS_1	OTHER	FALSE	1.000000	0.000001		TRUE	FALSE	1	-	-	-	CBM14	-	-	TRUE	TRUE	TRUE	down	TRUE	FALSE	FALSE	FALSE	FALSE
gene_5408	interaction_vs_onu	424.162503106543	2.72100407801847	0.126360258274202	21.5337014594722	7.5274751116072e-103	9.76290711444812e-101	2.709964465145233	0.12656012197748662	mRNA_5408	TRUE	61273.S3CJ47	0.0	989.0	28S7D@1|root,2QYWX@2759|Eukaryota,39YGV@33154|Opisthokonta,3NYB6@4751|Fungi,3QJJV@4890|Ascomycota,215CA@147550|Sordariomycetes,3UVES@5151|Ophiostomatales	4751|Fungi	B	Fungal specific transcription factor domain													Fungal_trans,Zn_clus	OTHER	FALSE	1.000000	0.000000		TRUE	FALSE	1	-	-	-	AA5_2	-	-	TRUE	TRUE	TRUE	up	TRUE	FALSE	FALSE	FALSE	FALSE
gene_4965	interaction_vs_onu	720.239765753949	1.97103492345887	0.0917713420238458	21.4776735306619	2.51805763920909e-102	3.2171005062134e-100	1.9639049276064855	0.09191517176826682	mRNA_4965	TRUE	61273.S3D0G0	1.92e-279	766.0	COG5042@1|root,2QQPU@2759|Eukaryota,38HHY@33154|Opisthokonta,3NUT6@4751|Fungi,3QKUI@4890|Ascomycota,211WJ@147550|Sordariomycetes,3UQUT@5151|Ophiostomatales	4751|Fungi	F	Purine nucleoside permease (NUP)		GO:0003674,GO:0005215,GO:0005337,GO:0005575,GO:0006810,GO:0006811,GO:0006812,GO:0008150,GO:0008324,GO:0015075,GO:0015077,GO:0015078,GO:0015211,GO:0015291,GO:0015293,GO:0015294,GO:0015295,GO:0015318,GO:0015506,GO:0015672,GO:0015858,GO:0015860,GO:0015931,GO:0015932,GO:0016020,GO:0016021,GO:0022804,GO:0022857,GO:0022890,GO:0031224,GO:0034220,GO:0044425,GO:0051179,GO:0051234,GO:0055085,GO:0071702,GO:0071705,GO:0072530,GO:0098655,GO:0098660,GO:0098662,GO:1901264,GO:1901505,GO:1901642,GO:1902600											NUP	SP	TRUE	0.118394	0.881571	CS pos: 22-23. Pr: 0.5560	TRUE	FALSE	1	-	-	-	CBM50+CBM50+CBM50	-	-	TRUE	TRUE	TRUE	up	TRUE	FALSE	FALSE	FALSE	FALSE
