gene_id	contrast	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	mrna_id	signalp_prediction	signalp_is_sp	signalp_other_score	signalp_sp_score	signalp_cs_position	dbcan_any_hit	dbcan_high_confidence	dbcan_n_tools	dbcan_ec	dbcan_hmm	dbcan_sub	dbcan_diamond	dbcan_recommended	dbcan_substrate	de_significant_padj_lt_0.05	de_strong_padj_lt_0.05_abs_log2fc_gt_1	de_direction	signalp_positive_candidate	significant_signalp_candidate	strong_signalp_candidate
gene_6562	interaction_vs_onu	4750.87279296434	1.11292135270807	0.068161464966776	16.3277205566304	6.26829353335589e-60	3.62544544902205e-58	mRNA_6562	SP	TRUE	0.000783	0.999193	CS pos: 33-34. Pr: 0.4477	TRUE	TRUE	3	2.4.1.-:26	GH72(35-334)	GH72_e0(38-334)	GH72	GH72_e0	beta-glucan	TRUE	TRUE	up	TRUE	TRUE	TRUE
gene_1490	interaction_vs_onu	3086.08118042237	1.0494042614341	0.0645893415464231	16.2473286816192	2.33311195487079e-59	1.34036498883852e-57	mRNA_1490	SP	TRUE	0.406157	0.593834	CS pos: 18-19. Pr: 0.5336	FALSE	FALSE	0	-	-	-	-	-	-	TRUE	TRUE	up	TRUE	TRUE	TRUE
gene_2942	interaction_vs_onu	5528.35351706728	-1.64580723171678	0.101851034834894	-16.1589642597616	9.81976727272259e-59	5.56670250692088e-57	mRNA_2942	SP	TRUE	0.000211	0.999746	CS pos: 23-24. Pr: 0.9772	TRUE	TRUE	3	3.2.1.174:2	GH78(275-691)	GH78_e52(90-691)	GH78	GH78_e52	pectin	TRUE	TRUE	down	TRUE	TRUE	TRUE
gene_3776	interaction_vs_onu	2612.47695301737	-2.95590049871071	0.184916960566984	-15.9850155964465	1.62526255416648e-57	9.09297219847392e-56	mRNA_3776	SP	TRUE	0.086758	0.913215	CS pos: 27-28. Pr: 0.6527	FALSE	FALSE	0	-	-	-	-	-	-	TRUE	TRUE	down	TRUE	TRUE	TRUE
gene_1439	interaction_vs_onu	3522.25300867635	-1.68105702706248	0.105521341150434	-15.9309672217483	3.86334620518471e-57	2.11988740489622e-55	mRNA_1439	SP	TRUE	0.001124	0.998859	CS pos: 20-21. Pr: 0.9476	TRUE	TRUE	3	3.2.1.21:43;3.2.1.-:1	GH3(90-311)	GH3_e16(91-312)	GH3	GH3_e16	beta-glucan;xyloglucan	TRUE	TRUE	down	TRUE	TRUE	TRUE
gene_107	interaction_vs_onu	43463.7313789275	1.20315716414107	0.0757295869472144	15.8875442563776	7.72969206096241e-57	4.21440535298333e-55	mRNA_107	SP	TRUE	0.000212	0.999757	CS pos: 24-25. Pr: 0.9591	FALSE	FALSE	0	-	-	-	-	-	-	TRUE	TRUE	up	TRUE	TRUE	TRUE
gene_4292	interaction_vs_onu	6595.90068100259	1.44490245774078	0.0918055554587543	15.7387257287489	8.20799538137093e-56	4.41611047729105e-54	mRNA_4292	SP	TRUE	0.276023	0.723965	CS pos: 27-28. Pr: 0.2708	TRUE	FALSE	1	-	-	-	GH13_5+GH13_5	-	-	TRUE	TRUE	up	TRUE	TRUE	TRUE
gene_4176	interaction_vs_onu	847.532643970541	1.52387944868451	0.09720923332186	15.6762829682952	2.19742742571563e-55	1.15398642724698e-53	mRNA_4176	SP	TRUE	0.000267	0.999702	CS pos: 18-19. Pr: 0.9785	TRUE	FALSE	1	-	-	-	GH54+CBM42	-	-	TRUE	TRUE	up	TRUE	TRUE	TRUE
gene_2946	interaction_vs_onu	3235.13609911483	-1.31952547557764	0.0845593122288685	-15.6047328294986	6.75920886975745e-55	3.46460047455831e-53	mRNA_2946	SP	TRUE	0.000309	0.999666	CS pos: 20-21. Pr: 0.9855	TRUE	TRUE	3	3.2.1.3:94|1.14.99.55:4	GH15(61-460)+CBM20(540-630)	GH15_e31(67-461)+CBM20_e25(541-630)	GH15+CBM20	GH15_e31|CBM20_e25	alpha-glucan	TRUE	TRUE	down	TRUE	TRUE	TRUE
gene_1391	interaction_vs_onu	468.975014510957	1.84112111197433	0.120052301307187	15.3359918296219	4.39508049142627e-53	2.16217752911545e-51	mRNA_1391	SP	TRUE	0.000221	0.999786	CS pos: 25-26. Pr: 0.8594	FALSE	FALSE	0	-	-	-	-	-	-	TRUE	TRUE	up	TRUE	TRUE	TRUE
gene_4976	interaction_vs_onu	2024.95929415223	1.1222862615825	0.0739085761703492	15.1847907203053	4.45984349051962e-52	2.12090334882488e-50	mRNA_4976	SP	TRUE	0.000270	0.999705	CS pos: 19-20. Pr: 0.9817	FALSE	FALSE	0	-	-	-	-	-	-	TRUE	TRUE	up	TRUE	TRUE	TRUE
gene_7161	interaction_vs_onu	374.276878454393	1.82845774336948	0.120894586201518	15.1243972192571	1.118198335724e-51	5.23047964688384e-50	mRNA_7161	SP	TRUE	0.000210	0.999762	CS pos: 29-30. Pr: 0.9318	TRUE	TRUE	3	3.2.1.164:1	GH5_16(44-377)	GH5_e102(46-378)	GH5_16+GH5_16	GH5_16	arabinogalactan	TRUE	TRUE	up	TRUE	TRUE	TRUE
gene_1307	interaction_vs_onu	679.355907960736	-2.21210911346544	0.14869649084366	-14.8766732887548	4.67157508368998e-50	2.07195247235162e-48	mRNA_1307	SP	TRUE	0.000245	0.999735	CS pos: 22-23. Pr: 0.9676	TRUE	TRUE	3	-	GH43_21(77-316)	GH43_e58(79-317)	GH43_21+GH43_21	GH43_21	-	TRUE	TRUE	down	TRUE	TRUE	TRUE
gene_7087	interaction_vs_onu	6201.9686646117	1.4303344845855	0.0971806741788898	14.7183017268696	4.91857820666518e-49	2.09467808204249e-47	mRNA_7087	SP	TRUE	0.000232	0.999749	CS pos: 16-17. Pr: 0.9724	FALSE	FALSE	0	-	-	-	-	-	-	TRUE	TRUE	up	TRUE	TRUE	TRUE
gene_705	interaction_vs_onu	2364.12744061774	-2.01282522511458	0.137746753674173	-14.6125057137515	2.33759844666802e-48	9.71351587547486e-47	mRNA_705	SP	TRUE	0.000273	0.999705	CS pos: 18-19. Pr: 0.9571	TRUE	TRUE	3	-|-	GH35(29-364)	GH35_e22(31-364)+CBM67_e19(734-884)	GH35	GH35_e22|CBM67_e19	rhamnose	TRUE	TRUE	down	TRUE	TRUE	TRUE
gene_636	interaction_vs_onu	578.912871531249	1.27804621863964	0.0880284823387806	14.5185533668641	9.24405554882155e-48	3.75019504729443e-46	mRNA_636	SP	TRUE	0.000721	0.999233	CS pos: 15-16. Pr: 0.9376	TRUE	TRUE	3	3.1.1.-:1	CE12(18-235)	CE12_e43(19-235)	CE12	CE12_e43	xylan	TRUE	TRUE	up	TRUE	TRUE	TRUE
gene_2801	interaction_vs_onu	5149.41672555328	0.852604251862551	0.0589640008358994	14.4597422117845	2.1761131617116e-47	8.74531862171422e-46	mRNA_2801	SP	TRUE	0.000304	0.999675	CS pos: 22-23. Pr: 0.9729	FALSE	FALSE	0	-	-	-	-	-	-	TRUE	FALSE	up	TRUE	TRUE	FALSE
gene_2751	interaction_vs_onu	272.937434103413	-2.08291877141318	0.148424750650138	-14.033500223443	9.72316726010479e-45	3.63451142997803e-43	mRNA_2751	SP	TRUE	0.000242	0.999747	CS pos: 22-23. Pr: 0.9788	TRUE	TRUE	3	-	GH16_3(55-328)	GH16_e177(56-328)	GH16_3+GH16_3	GH16_3	-	TRUE	TRUE	down	TRUE	TRUE	TRUE
gene_3809	interaction_vs_onu	11257.1832101299	0.993446447753577	0.0717593558319033	13.8441383180854	1.3802596642022e-43	4.985241656359e-42	mRNA_3809	SP	TRUE	0.000280	0.999686	CS pos: 26-27. Pr: 0.9674	FALSE	FALSE	0	-	-	-	-	-	-	TRUE	FALSE	up	TRUE	TRUE	FALSE
gene_1826	interaction_vs_onu	1559.82173923373	1.17423429196946	0.0857624528670366	13.6917060172002	1.13805471797674e-42	3.99251983027905e-41	mRNA_1826	SP	TRUE	0.000429	0.999548	CS pos: 18-19. Pr: 0.9728	TRUE	TRUE	3	3.2.1.14:58	GH18(42-399)	GH18_e272(44-398)	GH18	GH18_e272	chitin	TRUE	TRUE	up	TRUE	TRUE	TRUE
gene_5650	interaction_vs_onu	1821.87250221578	-1.9619206041924	0.146205873195477	-13.4188905090654	4.6867732068957e-41	1.5196507064783e-39	mRNA_5650	SP	TRUE	0.000244	0.999728	CS pos: 17-18. Pr: 0.9822	FALSE	FALSE	0	-	-	-	-	-	-	TRUE	TRUE	down	TRUE	TRUE	TRUE
gene_7979	interaction_vs_onu	17025.6511081037	-2.33394965545709	0.176527917763072	-13.2214195070811	6.60063751070515e-40	2.08985760019364e-38	mRNA_7979	SP	TRUE	0.000211	0.999797	CS pos: 21-22. Pr: 0.9755	TRUE	TRUE	3	3.2.1.21:4;3.2.1.-:5	GH3(103-322)	GH3_e147(103-323)	GH3	GH3_e147	beta-glucan;xyloglucan	TRUE	TRUE	down	TRUE	TRUE	TRUE
gene_6410	interaction_vs_onu	137.270702901074	-3.00394871633917	0.228885919020711	-13.1242180785589	2.39239324287238e-39	7.47404604342611e-38	mRNA_6410	SP	TRUE	0.065298	0.934666	CS pos: 42-43. Pr: 0.8182	TRUE	FALSE	1	-	-	-	GH43_14+CBM91+GH43_14	-	-	TRUE	TRUE	down	TRUE	TRUE	TRUE
gene_2463	interaction_vs_onu	6425.67415618903	1.04688561091035	0.0799266381088056	13.0980813866486	3.37686318957041e-39	1.04731698922908e-37	mRNA_2463	SP	TRUE	0.000240	0.999721	CS pos: 17-18. Pr: 0.9793	FALSE	FALSE	0	-	-	-	-	-	-	TRUE	TRUE	up	TRUE	TRUE	TRUE
gene_3969	interaction_vs_onu	7213.9831653609	-1.3935593605481	0.106480737603601	-13.0874315102507	3.88525126999388e-39	1.2006408256732e-37	mRNA_3969	SP	TRUE	0.000548	0.999416	CS pos: 20-21. Pr: 0.8581	FALSE	FALSE	0	-	-	-	-	-	-	TRUE	TRUE	down	TRUE	TRUE	TRUE
gene_5096	interaction_vs_onu	2363.60647582981	2.09541251172711	0.160119212772635	13.0865776532547	3.92916365653752e-39	1.20984319784033e-37	mRNA_5096	SP	TRUE	0.000280	0.999681	CS pos: 14-15. Pr: 0.9659	FALSE	FALSE	0	-	-	-	-	-	-	TRUE	TRUE	up	TRUE	TRUE	TRUE
gene_3437	interaction_vs_onu	1271.46927827754	1.14728524173759	0.0883986575096104	12.9785369377681	1.61944509940657e-38	4.88114438412685e-37	mRNA_3437	SP	TRUE	0.000738	0.999244	CS pos: 17-18. Pr: 0.9585	FALSE	FALSE	0	-	-	-	-	-	-	TRUE	TRUE	up	TRUE	TRUE	TRUE
gene_4325	interaction_vs_onu	2108.0554363707	-1.91757847731662	0.1491132302977	-12.8598815375955	7.5692582849731e-38	2.20383846664523e-36	mRNA_4325	SP	TRUE	0.002309	0.997654	CS pos: 31-32. Pr: 0.8439	TRUE	TRUE	3	3.2.1.177:12	GH31(262-692)	GH31_e31(262-692)	GH31	GH31_e31	xyloglucan	TRUE	TRUE	down	TRUE	TRUE	TRUE
gene_2071	interaction_vs_onu	4529.22261055247	0.757488476158266	0.0601753539183054	12.5880186294648	2.45765050543196e-36	7.01249610883251e-35	mRNA_2071	SP	TRUE	0.000272	0.999681	CS pos: 25-26. Pr: 0.9724	TRUE	FALSE	1	-	-	-	CBM12	-	-	TRUE	FALSE	up	TRUE	TRUE	FALSE
gene_5837	interaction_vs_onu	185.111339657423	-2.73141633185621	0.218291089893825	-12.5127247895677	6.36043629896663e-36	1.79687573330542e-34	mRNA_5837	SP	TRUE	0.000498	0.999477	CS pos: 22-23. Pr: 0.9719	FALSE	FALSE	0	-	-	-	-	-	-	TRUE	TRUE	down	TRUE	TRUE	TRUE
gene_4142	interaction_vs_onu	48.721533136317	4.71460656094227	0.380124326004455	12.4028015004939	2.5234416438563e-35	6.99050500692878e-34	mRNA_4142	SP	TRUE	0.391259	0.608744	CS pos: 18-19. Pr: 0.5725	TRUE	FALSE	1	-	-	-	GT31	-	-	TRUE	TRUE	up	TRUE	TRUE	TRUE
gene_4145	interaction_vs_onu	2006.16459318888	1.05311677712289	0.0857264137955247	12.2846241956977	1.09552921176649e-34	2.96763609263328e-33	mRNA_4145	SP	TRUE	0.034977	0.965004	CS pos: 20-21. Pr: 0.8359	FALSE	FALSE	0	-	-	-	-	-	-	TRUE	TRUE	up	TRUE	TRUE	TRUE
gene_8559	interaction_vs_onu	353.261172061557	1.81877626330154	0.148356724326535	12.2594797880438	1.49456260492165e-34	4.03579050414174e-33	mRNA_8559	SP	TRUE	0.000350	0.999613	CS pos: 20-21. Pr: 0.9782	FALSE	FALSE	0	-	-	-	-	-	-	TRUE	TRUE	up	TRUE	TRUE	TRUE
gene_6561	interaction_vs_onu	984.338188831336	1.34409244721838	0.109676348107012	12.2550802467177	1.57793070539538e-34	4.24751158433472e-33	mRNA_6561	SP	TRUE	0.000331	0.999650	CS pos: 16-17. Pr: 0.9550	FALSE	FALSE	0	-	-	-	-	-	-	TRUE	TRUE	up	TRUE	TRUE	TRUE
gene_5968	interaction_vs_onu	1680.54041958257	-0.928467824919764	0.07594075785072	-12.2262122633131	2.25196906866131e-34	6.0429013253106e-33	mRNA_5968	SP	TRUE	0.000274	0.999702	CS pos: 19-20. Pr: 0.9798	FALSE	FALSE	0	-	-	-	-	-	-	TRUE	FALSE	down	TRUE	TRUE	FALSE
gene_6139	interaction_vs_onu	161.628297277487	-2.43185336704042	0.199236254062626	-12.2058777830465	2.89172982225902e-34	7.71127952602404e-33	mRNA_6139	SP	TRUE	0.000248	0.999728	CS pos: 18-19. Pr: 0.9715	TRUE	FALSE	1	-	-	-	CBM50+CBM50+CBM50	-	-	TRUE	TRUE	down	TRUE	TRUE	TRUE
gene_928	interaction_vs_onu	875.034415699132	1.2115493410511	0.0997995926573269	12.1398225062009	6.49668100801034e-34	1.71112582857134e-32	mRNA_928	SP	TRUE	0.000237	0.999737	CS pos: 21-22. Pr: 0.7114	TRUE	TRUE	3	-	GH29(334-701)	GH29_e66(334-702)	GH29	GH29_e66	host glycan	TRUE	TRUE	up	TRUE	TRUE	TRUE
gene_390	interaction_vs_onu	975.245639096084	-1.1263414765043	0.0962129494345761	-11.7067555160046	1.17697777551385e-31	2.87855135954244e-30	mRNA_390	SP	TRUE	0.075942	0.924054	CS pos: 43-44. Pr: 0.8447	FALSE	FALSE	0	-	-	-	-	-	-	TRUE	TRUE	down	TRUE	TRUE	TRUE
gene_6911	interaction_vs_onu	843.676599202199	0.925607294456716	0.0818396302334553	11.3100131539736	1.17071973293595e-29	2.6029508867355e-28	mRNA_6911	SP	TRUE	0.000500	0.999482	CS pos: 17-18. Pr: 0.8595	FALSE	FALSE	0	-	-	-	-	-	-	TRUE	FALSE	up	TRUE	TRUE	FALSE
gene_4768	interaction_vs_onu	2385.86425596015	1.06202741936369	0.0949713957703086	11.1826030432598	4.96130494219004e-29	1.06974232506667e-27	mRNA_4768	SP	TRUE	0.000214	0.999769	CS pos: 19-20. Pr: 0.9348	FALSE	FALSE	0	-	-	-	-	-	-	TRUE	TRUE	up	TRUE	TRUE	TRUE
gene_4140	interaction_vs_onu	4681.09651750131	0.795035037089161	0.0716970970867671	11.0888037227925	1.42176317823352e-28	2.99024393259925e-27	mRNA_4140	SP	TRUE	0.000362	0.999598	CS pos: 18-19. Pr: 0.9738	TRUE	TRUE	3	3.2.1.4:1	GH5_5(23-317)	GH5_e131(23-318)	GH5_5+GH5_5	GH5_5	beta-glucan	TRUE	FALSE	up	TRUE	TRUE	FALSE
gene_7120	interaction_vs_onu	9193.95107882073	0.582625790491721	0.0530519070540742	10.9821837299433	4.65532225485844e-28	9.60230325339476e-27	mRNA_7120	SP	TRUE	0.000308	0.999650	CS pos: 21-22. Pr: 0.9712	FALSE	FALSE	0	-	-	-	-	-	-	TRUE	FALSE	up	TRUE	TRUE	FALSE
gene_1514	interaction_vs_onu	1870.32807449344	0.760901797862593	0.0696338281858659	10.9271860773129	8.54574232450191e-28	1.7171726360971e-26	mRNA_1514	SP	TRUE	0.168104	0.831881	CS pos: 36-37. Pr: 0.6060	TRUE	FALSE	1	-	-	-	CBM1+AA9	-	-	TRUE	FALSE	up	TRUE	TRUE	FALSE
gene_7984	interaction_vs_onu	884.994551257425	-2.04088872089817	0.187376039454744	-10.8919407563372	1.25927694212579e-27	2.50683968013879e-26	mRNA_7984	SP	TRUE	0.240274	0.759714	CS pos: 31-32. Pr: 0.7253	FALSE	FALSE	0	-	-	-	-	-	-	TRUE	TRUE	down	TRUE	TRUE	TRUE
gene_8374	interaction_vs_onu	35902.2864011126	0.585725136623527	0.0540198726418527	10.8427715205261	2.15831586966306e-27	4.24716869984271e-26	mRNA_8374	SP	TRUE	0.000270	0.999679	CS pos: 18-19. Pr: 0.9785	TRUE	FALSE	1	-	-	-	AA2	-	-	TRUE	FALSE	up	TRUE	TRUE	FALSE
gene_33	interaction_vs_onu	1647.41556014433	-1.31548095787004	0.121773717820687	-10.802667286607	3.34347248428522e-27	6.47514128178313e-26	mRNA_33	SP	TRUE	0.000461	0.999504	CS pos: 20-21. Pr: 0.9697	FALSE	FALSE	0	-	-	-	-	-	-	TRUE	TRUE	down	TRUE	TRUE	TRUE
gene_5065	interaction_vs_onu	1701.16694549723	0.623563637033698	0.0592640082109207	10.5217931735976	6.85562370809605e-26	1.25661967754394e-24	mRNA_5065	SP	TRUE	0.000248	0.999746	CS pos: 24-25. Pr: 0.9343	TRUE	TRUE	3	1.10.3.2:1	AA1(73-249)+AA1(335-626)	AA1_e8(74-626)	AA1	AA1_e8	lignin	TRUE	FALSE	up	TRUE	TRUE	FALSE
gene_7175	interaction_vs_onu	897.888834977281	-1.08176165606748	0.103110893240087	-10.4912451252717	9.4771159356933e-26	1.71873119511726e-24	mRNA_7175	SP	TRUE	0.000274	0.999672	CS pos: 20-21. Pr: 0.9784	FALSE	FALSE	0	-	-	-	-	-	-	TRUE	TRUE	down	TRUE	TRUE	TRUE
gene_860	interaction_vs_onu	315.891785360983	-1.67769106145514	0.159959088013851	-10.488250978962	9.78223859196766e-26	1.77031632869436e-24	mRNA_860	SP	TRUE	0.001281	0.998693	CS pos: 19-20. Pr: 0.8303	FALSE	FALSE	0	-	-	-	-	-	-	TRUE	TRUE	down	TRUE	TRUE	TRUE
gene_7091	interaction_vs_onu	840.581276555409	0.817511951979793	0.0782164276326227	10.4519213766652	1.43586374328579e-25	2.57133758211848e-24	mRNA_7091	SP	TRUE	0.000257	0.999716	CS pos: 16-17. Pr: 0.9804	FALSE	FALSE	0	-	-	-	-	-	-	TRUE	FALSE	up	TRUE	TRUE	FALSE
gene_6374	interaction_vs_onu	968.374672435996	-1.22570588956676	0.119464183179357	-10.2600282105185	1.06675570911918e-24	1.81539341353085e-23	mRNA_6374	SP	TRUE	0.000222	0.999768	CS pos: 18-19. Pr: 0.9797	FALSE	FALSE	0	-	-	-	-	-	-	TRUE	TRUE	down	TRUE	TRUE	TRUE
gene_6252	interaction_vs_onu	1048.12437639235	0.898530354506454	0.0889101951691324	10.1060441133572	5.19393187565362e-24	8.53360016422169e-23	mRNA_6252	SP	TRUE	0.000250	0.999694	CS pos: 28-29. Pr: 0.6432	FALSE	FALSE	0	-	-	-	-	-	-	TRUE	FALSE	up	TRUE	TRUE	FALSE
